,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
63494,the ethiopians,i'm gonna be free,1972,reggae,write poem expression emotions lately like roller coaster follow newtons motion go come reality gravity matter fell remember temporary life go fast rate guess better start prepare obituary know life go sure rule world begin realize forever pawn live world rule hate doubt revenge jealousy world feel like black eye wonder go hold minute begin unite divide time earth break seven peace separation increase aren human race slow peace hooklove happiness bullshit race existent place equaldid forget people exact inside pride wrong proud ethiopian eritirean pretty soon gonna canadian human hook happiness bullshit race existent wouldn better clone write poems understand better forget fact call poem letter world need start give power word know believe justice serve court heroes villains protectors police officer kill innocent civilians remember year tamir thinkin stuff bring tear tomy eye akai gurley ezell amadou diallo poor williams milwaukee suffocate police ignore drink free coffee heres plot twist story officer away free stand jury guess coffee thing officer away charge justice people like hook happiness bullshit race existent issue world discuss poem suppose personal thank goodness merciful versatile world wasn word stop right prayer leave end stand applaud hook happiness bullshit race existent,197,0.000453721,0.145108086,0.382821094,0.000453721,0.000453721,0.000453721,0.000453721,0.138084236,0.074125452,0.000453721,0.023345329,0.000453721,0.096870107,0.019947228,0.064743392,0.031110865,0.580851294,0.644719637,0.913654532,0.003755061,0.825845012,0.452435351,world/life,0.685714286
63499,slim smith,it's alright,1972,reggae,hold tight time hear time cheer niggas game get slimy liable peace brother turn grimy leave hand slum away come cat music business shiftless shit list intuition shit flip ears hear play piano flip beat hold tight baatin nigga busta watch trust shaheed blood bleed phife life ummah shit real till light foul motherfuckers change wrong right sure bring music area flight hold tight hold tight hold tight hold tight hold tight attention money size attention span gotta mention damn fuck sit session project shan intentions probably bootleg tape concession stand fuck niggas learn lesson best hold wesson gotta hold cause niggas test move question maybe bless test press hold tight guess make cheese cash dust cash hand paper cut try winner try reason fuck catch people window try pull commence start shoot miss dilla cause young keep move root news watch hold tight understand shit duran duran paper cash damn outta cause appreciate step place try cultivate sip tanqueray whilst levitate reason celebrate catch trap seal fate cooperate self destruct inside hate feel better hold tight rhyme nigga alright altogether hold tight,183,0.000424448,0.075218515,0.037471128,0.000424448,0.000424448,0.000424448,0.20751084,0.107660096,0.533708926,0.000424448,0.000424448,0.000424448,0.000424448,0.010715495,0.022621622,0.000424448,0.905772772,0.596107992,0.892570173,0.00805668,0.969084913,0.370350706,obscene,0.685714286
63501,slim smith,money love,1972,reggae,pluto gun shoot land roll fan gettin money count ban tell bitch tell friend bitch gettin money niggas actin funny count rack rack rack roll slim roll dime fuck bitch mighty fine roll tech roll roll space coupe smoke boof smoke bitch leave past run run rack run run digits bitch count digits count money count money green bill bitch green pills green balenciagas talkers talk howlers run run dollars balenciagas balenciagas gettin cash gettin dollars makin holler gettin cash gettin cash makin noooo gettin cash break hold nigga shoot round shoot windows make sound silencer shoot round break bank chopper look like tank skrrrtn fast break pussy look like lake pussy niggas snake slithery slime slithery snail young nigga come hell young nigga pack young nigga gonna cash young nigga hit touch niggas want cash niggas wanna shoot grind fate say time fake lame talk fake different pussy plate death cardi fangs race skrrrt bitch hater face money bag bitch live long hate sosa taste italian bitch go wraith money cash claim gangster lasers wave slate like boss slate like boss slat like boss,185,0.000421053,0.052564143,0.000421053,0.015174269,0.000421053,0.000421053,0.000421053,0.000421053,0.719606123,0.000421053,0.060784214,0.000421053,0.028761034,0.000421053,0.000421053,0.000421053,0.897108199,0.633028229,0.908634446,0.00687247,0.976298434,0.42540748,obscene,0.685714286
63505,prince buster,my happiness,1972,reggae,niggas childish orphanage almighty steal nigga bitch turn sorceress sleep tempurpedic mansion size fortresses gonna turn immortal transformer metamorphosis ravenous fabulous fresh take happiness hole heart size manhole asshole track like tadpole body flagpole cunt countryside bullets stomach body get butterfly niggas arrogant stupid motherfucker cause younger bunker count number fuck sorcerer gonna consequence assert fuck dominance wed ring marry game testimony prenup dump bitch ceremony nigga respect hierarchy higher army army better navy niggas kidnap baby spit lady want happen feel like mozzy try marry aaliyah thank stop sorry pretty mess mess dumbasses shoot accident like burr plaxico eat niggas like ball eat like cannibals apparently goddamn shame graduate college hell know basics roses dollars green nigga come renegade shit demons hell afraid single album change shit barely try rush bar shit kingdom come send wrath niggas rock throw niggas niggas salty lawry lowry trex shit sayin bolt like track try bum try test kuzzundays better gesundheit shit bless aware terrible need people expectations album good word selfupdated delete like track,172,0.03989068,0.034107449,0.046148952,0.000598086,0.000598086,0.000598086,0.000598086,0.000598086,0.740743383,0.000598086,0.000598086,0.019670241,0.000598086,0.019777213,0.044958344,0.000598086,0.669663165,0.585929287,0.275099674,1.15E-05,0.965993405,0.551537546,obscene,0.685714286
63506,bob andy,too experience,1972,reggae,music turn wanna feel pain hear song sick days go wrong life go rainbow moon gold silver spoon gonna soon woman bless womb fruitful beautiful opponents room game game rise like phoenix serve like like mislead mistreat overreact heat blame world teachers point finger wishlist felt like grinch steal christmas wish craft bitch mist feel belong music music believe fool tell songs sample lyric gonna limit stick stone break bone critics try hurt power live like everyday birthday ghostwriter leave smile experience battle play play inner child run circle style leap wave white towel single look movement rowdy ruthless stupid simple warn cleanse clean thing read get pay process separate news nonsense chaotic conscious mentor monsters preachers prophets hook thirteenth birthday wish casio keyboard quick buzz critic hood know sneak like hiccup check control days niggas sell treys flex time kick best rhyme neck neck line talk best mention cause want couldn want wouldn imitate mimic need stop try gimmick limit multi honk horn time bitch money chew dudes like breath fresh track better change run porn star niggas go hard knock niggas guard verbal assault charge,187,0.000438596,0.09294715,0.105624336,0.000438597,0.000438597,0.000438597,0.009418774,0.089040135,0.314211735,0.07620399,0.000438597,0.056775562,0.000438597,0.053232064,0.061431267,0.03749813,0.751976606,0.686434377,0.336344715,0.002540486,0.897980214,0.508493158,obscene,0.685714286
63510,big youth,i am alright,1972,reggae,slay dragons leave right world burn alright freedom hand silver platter scratch matter moment time alive dream breath ambition bigger picture fade away promise give spoonfed freedoms numb million chance like youth waste young like youth waste young like youth waste young constantly look ahead suffer lack commitment success collectively nostalgic suppress moment promise give spoonfed freedom numb million chance like youth waste young promise give spoonfed freedom numb million chance like youth waste young promise give like youth waste young spoonfed freedom numb like youth waste young million chance like youth waste young like youth waste young,98,0.000835422,0.000835422,0.371987327,0.158188855,0.000835422,0.000835422,0.000835422,0.000835422,0.000835422,0.000835422,0.000835422,0.047380296,0.212121893,0.198625722,0.000835422,0.000835422,0.907938915,0.684357614,0.288151896,0,0.959810387,0.401382706,world/life,0.685714286
63513,ken boothe,everything i own,1972,reggae,shelter harm keep warm keep warm give life free free finest years know years life heart home know take grant lose take away hear word life heart home talk word know take grant lose take away hear word life heart home talk word hold talk,45,0.001283697,0.001283697,0.204141579,0.001283697,0.001283697,0.001283697,0.001283697,0.180217522,0.001283697,0.218754984,0.001283697,0.001283697,0.050412671,0.001283697,0.328501485,0.001283697,0.711902957,0.674281466,0.14959754,0,0.575432811,0.435417803,sadness,0.685714286
63514,big youth,screaming target,1972,reggae,fight darkness inside anymore need save need save need save know problem fight darkness darkness darkness anymore check need save need save need save fight darkness darkness darkness,28,0.001879699,0.67407986,0.001879699,0.001879699,0.226058004,0.001879699,0.001879699,0.069786947,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.810462472,0.686331821,0.177710018,0.01082996,0.262159934,0.489473545,violence,0.685714286
63516,ken boothe,crying over you,1972,reggae,lose load carry heavy right cry go leave like express people better understand try cry morning cry even cry know feel ashamed people game woman explain know pray hold want cry morning cry even cry know feel ashamed people game woman woman woman explain know stop cry cry stop sigh sigh know lie lie sigh sigh know cause cry cry,60,0.000923361,0.000923361,0.000923361,0.000923361,0.000923361,0.000923361,0.171777776,0.269478664,0.000923361,0.000923361,0.000923361,0.000923361,0.079188174,0.000923361,0.325527751,0.094374596,0.823459331,0.665051406,0.083533216,8.68E-06,0.834089035,0.443426061,sadness,0.685714286
63517,leroy smart,pride & ambition,1972,reggae,yeah rhymsta yeahh clean throat number million view gold number gold platinum number niggas kill number drop number yeah number number pull stunt number number scene number number girls number number lack sleep number catch pyjamas game tight infant vagina eye wide open opposite china yeah come zero baby mamas ballers make noise wise silent yeah truth naked writers fashion rhymsta macho major food think cater bite confidence poetry chemicals rhythm line eye like stage idolize sauce sauce mayonnaise leadership exercise number rise business multiply add million view gold number gold platinum number niggas kill number drop number yeah number number pull stunt number number scene number number girls number number lack sleep number prolly potential main switch fall speakers burn credit hotness drop outer college distinction want billion mark talk number real life problems fuck lecturers fuck professors honest real smart tell true definition dreamer ambition number job number lerry elison number number check number billionaires degrees hang niggas sleep work till bitch million view gold number gold platinum number niggas kill number drop number yeah number number pull stunt number number scene number number girls number number lack sleep number deke hahaha hehehehe noise number,197,0.011485433,0.089057964,0.017404695,0.000417711,0.048656684,0.000417711,0.000417711,0.000417711,0.3670768,0.000417711,0.000417711,0.089927724,0.362402529,0.000417711,0.000417711,0.000417711,0.831040832,0.738943158,0.416666081,0.003572874,0.968054411,0.657646966,obscene,0.685714286
63519,phyllis dillon,close to you,1972,reggae,bear raise ghetto bear raise ghetto woman ghetto listen legislator raise kiss ghetto raise kiss ghetto fee child starve tell tell legislator ging gigigigiging bread ghetto bread ghetto souls dead ghetto tell tell legislator ging gigigigiging rat ghetto rat ghetto black white tell tell legislator ging gigigigiging children learn long try close door pain knife cut deep close eye wanna sleep ging gigigigiging raise kid ghetto raise kid ghetto fee child starve tell tell legislator ging gigigigiging tell people wanna know,81,0.001144165,0.323830923,0.001144165,0.001144165,0.001144165,0.001144165,0.119131486,0.263557742,0.001144165,0.001144165,0.001144165,0.001144165,0.231467925,0.001144165,0.001144165,0.001144165,0.449799632,0.63948927,0.475903088,0,0.366240725,0.295273286,violence,0.685714286
63520,slim smith,blinded by love,1972,reggae,sunday young wild monday lame start twitch wednesday insane thursday die friday dead saturday carry away things better leave unsay heaven place brother word sister prison build iron bar stone seek rhyme reason realm unknown catch true reflections alabama chrome mountains scale ease molehills stumble sin regret sin enjoy harp forgiveness guitars scream pain contradictions larger language explain secret territory preachers come steal heart treasure lie sacred window hand perfect stone throw arm bind round alabama chrome heat wither humidity smother strip silver tape cover dent redneck ride go deep crimson tide yeah gonna bump thump slammer wanna jump like wjack jackhammer sing little sweet home alabama gimme wink like flimflammer bone tire weary treat truth hunker bunker fool alibi squint harder tether saint whip wild hurricane cause angels shed mother spiders brother ghost inside head father mind teeth mouth thoughts marrow bone eye blind thousand layer damn alabama chrome,150,0.000666223,0.372413161,0.000666223,0.000666223,0.013821145,0.057478201,0.033886677,0.050161009,0.000666223,0.04770717,0.140717564,0.000666223,0.07811508,0.036744624,0.135200955,0.000666223,0.727065959,0.629772069,0.9176706,0.001396761,0.944352844,0.523508642,violence,0.685714286
63523,prince buster,big five,1972,reggae,come brush go pussy tonight heavy rain fall feel cock get stiff hand gonna night scream scream night pussy versus cocky tonight gonna pussy versus cocky tonight right feel sexy want pussy spend night today smoke ounce weed tonight gonna plant seed womb alright spunky spunky night spunky spunky night girl squeak water head time want inside think gonna jook vengeance tonight yeah time beg inside think gonna jook vengeance tonight yeah right feel irie want pussy spend night today smoke ounce weed tonight gonna plant seed womb alright gonna spunky night spunky spunky night lord gonna pussy versus cocky tonight pussy versus cocky tonight,105,0.000835422,0.172948106,0.022875796,0.432449623,0.035895844,0.025936761,0.000835422,0.000835422,0.000835422,0.000835422,0.000835422,0.000835422,0.000835422,0.031261774,0.000835422,0.076987478,0.744395105,0.776965874,0.032027141,0.000336032,0.749587799,0.730722321,night/time,0.685714286
63528,horace andy,love of a woman,1972,reggae,woman woman heart woman steal time yeah gonna cause heart woman steal time gonna cause,15,0.003289474,0.003289474,0.003289474,0.132963736,0.074522759,0.003289474,0.314268552,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.226491715,0.003289474,0.792050255,0.469374151,0.444778559,0.012651822,0.641384996,0.246222705,romantic,0.685714286
63529,the upsetters,move me,1972,reggae,lucifer morning gonna earth gonna iron shirt satan earth gonna iron shirt devil earth gonna send outer space race gonna send outer space race satan evilous chuck iman check lass hand slip go hand gonna iron shirt satan earth gonna iron shirt devil earth gonna send outer space race gonna send outer space race haffi drop fork stand haffi leave bomb gonna iron shirt satan earth gonna iron shirt devil earth gonna send outer space race gonna send outer space race satan evilous chuck iman check lass hand slip go hand gonna iron shirt satan earth gonna iron shirt devil earth gonna send outer space race gonna send outer space race bomb yeah bomb leave,115,0.00074129,0.424021435,0.00074129,0.00074129,0.016928549,0.00074129,0.00074129,0.00074129,0.00074129,0.00074129,0.00074129,0.00074129,0.260303387,0.00074129,0.00074129,0.040870326,0.924184989,0.592672359,0.156625659,0.891700405,0.973206925,0.466449803,violence,0.685714286
63533,horace andy,please don't go,1972,reggae,night pray dream lover come girl hold arm know magic charm cause want girl want dream lover dream dream lover true hand hold feel near grow cause want girl want dream lover dream someday know hear plea know bring dream lover sleep dream thing till lover dream come true cause want girl want dream lover dream dream lover sleep dream thing till lover dream come true cause want girl want dream lover dream dream dream wanna dream,77,0.054250434,0.000692521,0.000692521,0.000692521,0.000692521,0.000692521,0.368900859,0.000692521,0.000692521,0.022090182,0.000692521,0.000692521,0.000692521,0.091191421,0.000692521,0.000692521,0.786634897,0.518908802,0.501003515,0.075101215,0.791838417,0.421403351,romantic,0.685714286
63538,john holt,killing me softly with her song,1973,reggae,strum pain finger sing life word kill softly song kill softly song tell life word kill softly song hear sing good song hear style come listen young stranger eye strum pain finger sing life word kill softly song kill softly song tell life word kill softly song felt flush fever embarrass crowd felt letter read loud pray finish keep right strum pain finger sing life word kill softly song kill softly song tell life word kill softly song sing know dark despair look right wasn keep sing sing clear strong strum pain finger sing life word kill softly song kill softly song tell life word kill softly song strummin pain finger singin life word kill softly song kill softly song tellin life word kill softly strum pain yeah sing life kill softly song kill softly song tell life word kill softly song song,143,0.000465766,0.369876607,0.141668862,0.000465766,0.010429937,0.000465766,0.000465766,0.074638727,0.000465766,0.385740526,0.000465766,0.000465766,0.000465766,0.000465766,0.000465766,0.01159038,0.489873281,0.635463939,0.375501381,4.77E-06,0.515663644,0.492476642,music,0.671428571
63544,john holt,i could dance all night,1973,reggae,yeah call phone say comin cause plan stay home dance hang night long matter bridge gonna know understand baby mystery cause know real tryin wanna time fallin tellin friends bitch niggas walk gotta holla talk learn think stack figgas uhhuh learn real nigga nigga money crime shit dim need jump clear nuttin heat beware chicks twist like game pimp game smash shit harass balla score pass feel filthy make hit crime plead guilty come party diddy usher game like dress wear hair friends baby care long tell tell damn bridge tell look worry long shake ready tell change tell look stun fine come game mean need run cause bridge till fade,111,0.068523839,0.000604961,0.000604961,0.080212264,0.020919001,0.000604961,0.000604961,0.26772244,0.408240326,0.000604961,0.000604961,0.000604961,0.000604961,0.080674362,0.000604961,0.000604961,0.762807322,0.697920673,0.251003264,1.15E-05,0.836150041,0.61560361,obscene,0.671428571
63557,john holt,come dance with me,1973,reggae,aby hole drag dream steal mind sorrow stick swallow wait longer know weak stronger want fee darkness fee hearts know start fee darkness fee pain nasty little friends tonight unchain soul desire promise liar hand misbehave wire wave wrap finger know sure trap disease cure fee darkness fee hearts know start fee darkness fee pain nasty little friends tonight unchain lovely children start feel stop think thank bewilderment force eye blink little fellows know belong come cellar dance join song good stop struggle dangle puppet string hush hush baby snuggle nest wing little fellows know belong come cellar dance join song fee darkness fee hearts know start fee darkness fee pain nasty little friends tonight unchain fee sickness fee hearts know start fee darkness fee pain nasty little friends tonight insane,131,0.016389638,0.322952913,0.000531632,0.057113917,0.000531632,0.07867802,0.000531632,0.159547006,0.000531632,0.035747691,0.000531632,0.125205926,0.017894126,0.000531632,0.141050556,0.015656592,0.762807322,0.670307412,0.431726337,0,0.79286892,0.524509674,violence,0.671428571
63558,john holt,maybe some day,1973,reggae,reason feel guilty feet tall fill sympathy tell look like believe soft touch ways better thousand pleasantries drench raise toast ghost maybe marrow america coal windblown beat dust bowl soul need reach midnight callin holy ghost haunt ways better know bornagain beggar go wind baby live dead feel get marrow america coal windblown beat dust bowl soul need reach midnight callin holy ghost haunt,64,0.028340105,0.338796487,0.154664253,0.001253133,0.02977474,0.001253133,0.001253133,0.134163024,0.001253133,0.001253133,0.001253133,0.173457725,0.001253133,0.001253133,0.001253133,0.071085652,0.759558107,0.641232726,0.05431632,1.20E-06,0.861912613,0.526511739,violence,0.671428571
63559,john holt,fancy make up,1973,reggae,tractor pull year ponytail deere face turn smile wink know like style months country road walk aisle move double wide daddy farm come snobs like darn afraid bedsheet curtain decor cause look like paradise walk door care south bottle chablis drink punch paris tennessee ring hand kind small modest glamor queen life simple dream hillbilly goddess shop bless curse instead dolce gabbana wesson purse like restaurants girl know cook sushi bait hook look like camouflage pajamas think deserve monument athens alabama word hottest country girl glamor queen life simple dream hillbilly goddess country girl glamor queen life simple dream hillbilly goddess,101,0.00093985,0.00093985,0.309735979,0.00093985,0.00093985,0.00093985,0.00093985,0.00093985,0.00093985,0.00093985,0.341561501,0.00093985,0.00093985,0.333664925,0.00093985,0.00093985,0.855951478,0.704894495,0.0472882,0.001487854,0.979389942,0.612600514,world/life,0.671428571
63565,john holt,help me make it through the night,1973,reggae,ribbon hair shake loose fall layin soft skin like shadow wall come till early morning light takin time help night care right wrong understand devil tomorrow lord tonight need friend yesterday dead go tomorrow sight help night care right wrong understand devil tomorrow lord tonight need friend yesterday dead go tomorrow sight help night help night,56,0.000974659,0.175782462,0.073870531,0.328316494,0.020848292,0.12065736,0.000974659,0.107753513,0.000974659,0.000974659,0.000974659,0.084383557,0.023867413,0.000974659,0.000974659,0.054773789,0.660998592,0.554598364,0.193774291,0.001143725,0.957749382,0.408389932,night/time,0.671428571
63570,jimmy cliff,struggling man,1973,reggae,right live struggle survive fight stay alive struggle struggle time lose struggle light moon light night struggle keep reach higher heights plan tomorrow live today like bloom later fade away struggle struggle time lose struggle struggle struggle time lose struggle struggle struggle struggle struggle struggle struggle,46,0.001879699,0.001879699,0.359248819,0.296144231,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.249682178,0.001879699,0.001879699,0.001879699,0.001879699,0.976172425,0.631848832,0.496987447,0.000327935,0.90004122,0.577564384,world/life,0.671428571
63571,bob marley & the wailers,duppy conqueror,1973,reggae,tracklist lively small duppy conqueror version trenchtown african herbsman move fuss fight stand boat shin kaya rid high brain wash years cover,22,0.004784689,0.408058708,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.258281582,0.257104684,0.004784689,0.004784689,0.004784689,0.004784689,0.519116214,0.576571033,0.203814462,6.26E-05,0.793899423,0.554540642,violence,0.671428571
63572,bob marley & the wailers,"get up, stand up",1973,reggae,stand stand right stand stand right stand stand right stand fight preacher tell heaven earth know know life glitter gold half story tell light stand right come stand stand right stand fight stand stand right stand fight people think great come away everybody feel high know life look earth light stand right yeah stand stand right stand fight stand life right fight stand right lord lord stand struggle fight sick tire schism game heaven lord know understand almighty live fool people fool people time light gonna go stand right yeah yeah yeah better stand stand right stand fight stand stand right stand fight,103,0.000531632,0.446310434,0.030883456,0.138615367,0.05868656,0.035381018,0.000531632,0.137762849,0.000531632,0.000531632,0.000531632,0.06184839,0.062950558,0.000531632,0.000531632,0.011714913,0.721650601,0.733148732,0.529115993,0,0.8928277,0.66865832,violence,0.671428571
63574,the wailers,no sympathy,1973,reggae,sympathy kind happiness peace rest trouble feel pain good word advice call friends sympathy kind happiness peace rest hell hell gonna search search till free sympathy kind happiness,28,0.002105263,0.146419771,0.483700671,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.21111635,0.002105263,0.002105263,0.083420887,0.589515867,0.683332051,0.379517449,1.14E-05,0.80729596,0.515500384,world/life,0.671428571
63576,toots & the maytals,i see you,1973,reggae,word touch string heart song play word bring pleasant dream night lonely sleep warm away hour night dark light mind word remain awake greet share hearts dance like sway leave roses gentle breeze word dance pure clear listen hour night want tell dark light mind word touch string heart song play listen song bring pleasant dream night lonely sleep warm away listen hour night right dark light mind hour night right dark light,73,0.000785546,0.000785546,0.000785546,0.171071384,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.307185182,0.000785546,0.362591862,0.000785546,0.000785546,0.130741746,0.000785546,0.610094227,0.618798554,0.459838815,5.78E-05,0.670239077,0.397378577,music,0.671428571
63579,the wailers,hallelujah time,1973,reggae,hear children cry know vain time change come bloom smell spring come raindrops remind youthful days rain water cane crop sweat brow substance spine live live borrow time hallelujah time hear children sing hallelujah time sing hallelujah time hallelujah sing morning hallelujah time sing rock mountains sheep scatter hill valleys burden afflictions swing hammer pull plough live like free like bird tree,62,0.001349528,0.001349528,0.155204364,0.152181754,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.393266853,0.001349528,0.001349528,0.140703915,0.067134424,0.001349528,0.001349528,0.670746236,0.647129708,0.385541552,0.002317814,0.758862325,0.528513803,music,0.671428571
63580,the wailers,pass it on,1973,reggae,hand eye see judge action sure result clean conscience go remind heart go judge selfish do pass help brothers need pass live live vain live live kingdom shall reign pass darkness reveal light judge good things right follow shadow rescue grow know gonna,43,0.001697793,0.001697793,0.428772685,0.032713526,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.196991922,0.114060475,0.001697793,0.065656875,0.105554954,0.604678869,0.589903341,0.740963595,0.002368421,0.811417972,0.446429158,world/life,0.671428571
63583,toots & the maytals,"take me home, country roads",1973,reggae,listen heaven jamaica true ridge mountains shin river friends older ridge younger mountains blow like breeze country roads home place belong jamaica momma home country roads hear voice mornin hour call say remind home away drivin road feel sickness home yesterday yesterday memories gather round lady swingin water water dark paint taste moonshine tear fall eye,56,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.021377856,0.001283697,0.001283697,0.001283697,0.308874471,0.234845821,0.151234342,0.001283697,0.001283697,0.19261841,0.001283697,0.59818044,0.588262441,0.522087874,0.001184211,0.944352844,0.422404383,music,0.671428571
63585,toots & the maytals,having a party,1973,reggae,talk party party everybody sing party party everybody party party party party party party want party party listen reach plane connecticut hear people talk want reggae stuff boston act philadelphia want thing party party everybody party party sing bout party party come party party listen want liar want tell truth want reggae stuff jamaica want jamaican stuff feel talk party party party party somebody come party party somebody come help whoa listen feel yeah yeah party party party party like birthday party party party party party gonna meet party party talk party party dance party party party party wanna rocketeer party party wanna solid,104,0.000572082,0.000572082,0.000572082,0.000572082,0.051393882,0.011131044,0.000572082,0.000572082,0.750672726,0.039289829,0.000572082,0.000572082,0.000572082,0.000572082,0.000572082,0.042070486,0.607928084,0.639514909,0.34839292,0,0.891797197,0.441423996,obscene,0.671428571
63588,toots & the maytals,sailing on,1973,reggae,everybody clap hand hear sailin hear sweet vibes singin hear sweet music playin sailin wish sailin linger linger hear sweet vibes singin hear sweet music playin wish sailin woah spring summer autumn winter know head feel yeah yeah yeah baby morning noon night spring summer autumn winter yeah know gotta tell prefer linger sailin wish sailin hear hand gonna sing yeah sure soul alright comon sing spring summer autumn winter know gonna head feel tell baby morning noon night spring summer autumn winter girl gotta tell gotta prefer sailin whoo wish sailin,92,0.036368032,0.000797448,0.000797448,0.000797448,0.107419564,0.000797448,0.080066459,0.119872108,0.000797448,0.478243494,0.000797448,0.000797448,0.000797448,0.030846906,0.000797448,0.043678448,0.816960901,0.611363228,0.539156164,0.000275304,0.825845012,0.473457029,music,0.671428571
63591,jimmy cliff,sooner or later,1973,reggae,get point hang get point open door time change better sense coincidence hear sooner later gonna stand tall sooner later back wall sooner later time late hear heavy burden get pressure hesitate wait break life live better sense coincidence hear sooner later gonna stand tall sooner later back wall sooner later time late heavy burden get pressure hesitate wait break life live better sense coincidence hear sooner later gonna stand tall sooner later back wall sooner later time late,79,0.000892061,0.356910193,0.111065532,0.144674574,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,0.316498522,0.000892061,0.000892061,0.000892061,0.000892061,0.000892061,0.753059677,0.599646181,0.775100176,0.01548583,0.905193735,0.496480771,violence,0.671428571
63593,the wailers,rastaman chant,1973,reggae,hear word rasta babylon throne go go babylon throne go say hear word higher babylon throne go go babylon throne go hear seven seal sayin sayin yeah yeah yeah babylon throne go go babylon throne go away home zion away home away home zion away home bright morning work away home bright morning work away home bright morning work away home away home zion away home away zion away home bright morning work away home away home away home away home away home,83,0.000797448,0.000797448,0.000797448,0.000797448,0.047728402,0.07556263,0.000797448,0.000797448,0.034630161,0.354155547,0.000797448,0.086176168,0.000797448,0.000797448,0.231413039,0.160764674,0.85053612,0.505935441,0.541164198,0.799595142,0.768136851,0.366346577,music,0.671428571
63594,the wailers,put it on,1973,reggae,feel spirit feel spirit feel spirit lord thank lord thank feel alright feel alright feel alright lord thank lord thank go go steady go good lord help good lord help boast boast boast feel like toast feel like toast rule destiny rule destiny rule destiny lord thank lord thank cry cry cry good lord hear good lord,57,0.001074114,0.001074114,0.001074114,0.001074114,0.001074114,0.422850396,0.001074114,0.001074114,0.001074114,0.018828756,0.001074114,0.001074114,0.134025541,0.1042411,0.001074114,0.305016613,0.784468753,0.616388483,0.453814713,0.328947368,0.869126134,0.535521029,feelings,0.671428571
63595,bob marley & the wailers,high tide or low tide,1973,reggae,want come ready ready right want come ready ready right want come ready ready right want come ready ready right right right right right right right want come ready ready right want come ready ready right want come ready ready right want come ready ready right right right right,49,0.150046871,0.001052632,0.001052632,0.671034331,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.690241525,0.662615696,0.270079588,0.00159919,0.481657049,0.391372383,night/time,0.671428571
63596,the wailers,400 years,1973,reggae,years years years philosophy years years years people fight youth today youths go go astray come time time come fool fool fool know weak strong come land liberty live live live free years years years philosophy years years years people come black free stop sittin pride hide years years years philosophy years years years black people close eye come reality years years ability years years years,66,0.000907441,0.08545763,0.620964518,0.000907441,0.000907441,0.000907441,0.000907441,0.000907441,0.000907441,0.000907441,0.032741448,0.000907441,0.11634701,0.000907441,0.1151955,0.000907441,0.74114589,0.782606466,0.232930957,5.35E-06,0.913437758,0.626614965,world/life,0.671428571
63599,bob marley & the wailers,concrete jungle,1973,reggae,shine today shine high yellow moon come play come play darkness cover light change change night tell cause life sweet life sweet life instead concrete jungle jungle live hardest concrete jungle concrete jungle jungle best concrete jungle chain feet free know bind captivity know know happiness know know sweet caress laugh like clown help cause sweet life pick sweet life grind yeah concrete jungle jungle concrete jungle concrete jungle jungle concrete jungle say life sweet life sweet life yeah yeah instead concrete jungle jungle live hardest concrete jungle concrete jungle jungle best concrete jungle concrete jungle jungle concrete jungle concrete jungle jungle jungle concrete jungle jungle concrete jungle concrete jungle jungle jungle,112,0.000892061,0.000892061,0.319917176,0.000892061,0.059085351,0.000892061,0.132450128,0.2082375,0.000892061,0.029348634,0.000892061,0.197419828,0.042836655,0.000892061,0.000892061,0.000892061,0.695656883,0.626541548,0.388553603,0.016194332,0.728977741,0.554540642,world/life,0.671428571
63601,toots & the maytals,country road,1973,reggae,heaven jamaica true ridge mountains shin minko river friends older ridge younger mountains blowin like breeze country roads home place belong jamaica momma home country roads hear voice mornin hour call say remind home away drivin road feel sickness sure yesterday yesterday memories gather round lady stranger blue water dark paint taste moonshine tear go eye country roads home place belong jamaica momma home country roads repeat,67,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.307420239,0.34942745,0.121349288,0.001119821,0.001119821,0.165749163,0.001119821,0.603595798,0.501551163,0.516063771,0.000228745,0.921681781,0.325304254,music,0.671428571
