,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
341,andy williams,(where do i begin) love story,1957,pop,begin tell story great sweet story older simple truth bring start hello give mean world time come life live fine fill heart fill heart special things angels songs wild imagine fill soul lonely lonely reach handit long measure hours answer know need till star burn away long measure hours answer know need till star burn away,56,0.001012146,0.001012146,0.355472646,0.084520801,0.001012146,0.001012146,0.037045009,0.099801527,0.001012146,0.039817786,0.001012146,0.154351154,0.0592614,0.001012146,0.158596073,0.001012146,0.284089678,0.636156193,0.632529752,0.000716599,0.289983512,0.453436384,world/life,0.9
343,andy williams,canadian sunset,1957,pop,lonely come like hill cold cold wind warm warm lips trail kiss fill thrill weekend change scene bargain discover eye couldn ignore come fast fast fast beat heart know,29,0.073100523,0.002192983,0.062278158,0.002192982,0.002192982,0.002192982,0.307285799,0.002192983,0.002192983,0.002192983,0.002192983,0.157924332,0.002192982,0.002192983,0.158734238,0.002192982,0.3328279,0.602056252,0.589357017,0,0.497114592,0.38536619,romantic,0.9
346,jimmie rodgers,kisses sweeter than wine,1957,pop,young kiss thinkin miss girl kiss lordy kiss kiss sweeter wine kiss sweeter wine sweeter wine ask sweet wife tell rest life beg plead like natural whoop lordy give hand kiss sweeter wine kiss sweeter wine sweeter wine work hard wife workin handinhand good life corn field wheat whoop lord father twin kiss sweeter wine kiss sweeter wine sweeter wine children number sweetheart knockin door marry wouldn hesitate whoop lord grandfather kiss sweeter wine kiss sweeter wine sweeter wine ready thinkin happen long time kid trouble pain whoop lordy kiss sweeter wine kiss sweeter wine,95,0.000848896,0.000848896,0.085645786,0.023901306,0.000848896,0.065923422,0.33644356,0.000848896,0.053347136,0.000848896,0.322975135,0.000848896,0.07330739,0.029118404,0.000848896,0.000848897,0.471461064,0.581570648,0.674698469,0,0.69291014,0.318297028,romantic,0.9
348,the chordettes,eddie my love,1957,pop,want know long write line tell long leave september return long sleep go sink fast long leave september return long sleep go sink fast long long,26,0.002105263,0.002105263,0.002105263,0.463868875,0.002105263,0.002105263,0.002105263,0.095447776,0.002105263,0.064727682,0.002105263,0.076475263,0.002105263,0.002105263,0.002105263,0.07829115,0.529946929,0.510319719,0.81124479,0,0.427040396,0.084255684,night/time,0.9
350,the chordettes,come home to my arms,1957,pop,sweetheart soldier handsome suddenly send away patiently wait leave write say darling tell come station jump train march double lover roses entwine arm arm arm surrender soldier soldier parade order order obey duty order hurry home come station jump train march double lover roses entwine arm arm arm surrender girl love soldier cause away soldier duty answer call loudest come station jump train march double lover roses entwine arm arm arm surrender,72,0.09433036,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.40605897,0.073037787,0.001422475,0.121432071,0.001422475,0.001422475,0.001422475,0.024947192,0.098929745,0.001422475,0.638254089,0.531523216,0.827309064,0,0.58573784,0.222197931,romantic,0.9
351,the chordettes,love never changes,1957,pop,change time march change lifetime come deep heart stay fill devotion life complete fill emotion sweet life song dream come true feel dear real dear change life song dream come true feel dear real dear change change,37,0.049303998,0.001594896,0.453590093,0.001594896,0.001594896,0.001594896,0.240047754,0.001594896,0.001594896,0.076691548,0.001594896,0.001594896,0.001594896,0.001594896,0.038814451,0.120818503,0.651250948,0.542368536,0.809236756,0,0.199299258,0.081552897,world/life,0.9
352,mohammed rafi,tumsa nahin dekha,1957,pop,rain window tear eye leave pride want leavin baby blue honky tonk light play saddest songs dark shadow fall like break dream lose lonely ones heartbreak hotel know hang blue think lonely sure worry baby need hide heartache blue honky tonk light play saddest songs dark shadow fall like break dream lose lonely ones heartbreak hotel know hang blue hearts forsake untrue hurt baby know pack suitcase trouble blue honky tonk light play saddest songs dark shadow fall like break dream lose lonely ones heartbreak hotel know hang blue hang blue,91,0.05707534,0.000730994,0.000730994,0.000730994,0.000730994,0.000730994,0.000730994,0.098358036,0.000730994,0.233202595,0.000730994,0.153456087,0.043016264,0.000730994,0.349937455,0.000730994,0.751976606,0.676845371,0.621485564,0.00052834,0.971145919,0.526511739,sadness,0.9
356,lavern baker,i can't love you enough,1957,pop,hold suit squeeze tease siree pray heart heart forever know half kiss thrill suit dance romance entrance siree tell spell hear pleas heart heart hold suit squeeze tease siree pray heart heart,32,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.314324115,0.106805318,0.002631579,0.002631579,0.002631579,0.055712411,0.002631579,0.002631579,0.430975953,0.002631579,0.624174158,0.673563572,0.783132312,0,0.919620775,0.499483868,sadness,0.9
357,ghantasala,choopula kalasina subhavela,1957,pop,little rush babe feel dizzy derail mind little hush babe vein busy heart atrophy distract sedate add shadow wall cave nurse poison sting teeth lungs line scum death gun deaf numb free young feel right babe catch little word mean outside life babe scratch slave semblance touch lord quit sedate nurse poison sting teeth lungs line scum death gun deaf numb free young feel darlin stand watch come save darlin join suppose drag away distract sedate add shadow wall cave nurse poison sting teeth lungs line scum death gun deaf numb free young feel sedate nurse poison sting teeth lungs line scum death gun deaf numb free young feel,109,0.134085729,0.378816028,0.000974659,0.047354963,0.000974659,0.092684174,0.000974659,0.000974659,0.000974659,0.000974659,0.000974659,0.000974659,0.151027534,0.000974659,0.087490122,0.096845542,0.528863858,0.610978643,0.714859151,0.005789474,0.915498763,0.45643948,violence,0.9
359,eddie cochran,i'm alone because i love you,1957,pop,heart true sorry yesterday kiss bring pain yesterday turn rain heart,11,0.004385965,0.004385965,0.004385966,0.004385965,0.004385965,0.004385965,0.234068992,0.004385965,0.004385965,0.004385966,0.004385965,0.004385965,0.004385965,0.004385965,0.627611541,0.004385965,0.427055128,0.57718637,0.88353402,0.000562753,0.488870569,0.380361028,sadness,0.9
360,johnny mathis,i've grown accustomed to her face,1957,pop,grow accustom face make begin grow accustom tune whistle night noon smile frown down second nature like breathe breathe serenely independent content surely grow accustom look accustom voice accustom face grow accustom face make begin get hear good morning joy woes highs low second nature like breathe breathe grateful woman easy forget like habit break grow accustom accustom face,59,0.001461988,0.35750854,0.242940252,0.001461989,0.001461988,0.001461988,0.05614517,0.001461988,0.001461988,0.060861358,0.001461988,0.001461988,0.001461988,0.207513307,0.001461988,0.056025524,0.236434528,0.598364228,0.861445644,0.00138664,0.122011542,0.301279479,violence,0.9
367,andy williams,speak softly love,1957,pop,speak softly hold warm heart feel word tender tremble moments start world share know winecolored days warm deep nights speak softly hear vow live life becauause come world softly winecolored days warm deep nights speak softly hear vow live life becauause come world softly,44,0.001697793,0.001697793,0.459183926,0.001697793,0.001697793,0.001697793,0.074467823,0.001697793,0.001697793,0.247203702,0.001697793,0.001697793,0.001697793,0.001697793,0.193677655,0.001697793,0.314415683,0.618311412,0.452810696,0.002388664,0.166323166,0.285262963,world/life,0.9
368,the chordettes,teen age goodnight,1957,pop,goodnight goodnight goodnight goodnight school dance dim light hold close moment whisper teenage goodnight darling dearest right kiss prove dream goodnight goodnight hold close moment whisper teenage goodnight darling dearest right kiss prove dream wonderful teenage goodnight goodnight goodnight,39,0.002392345,0.002392345,0.002392345,0.100044879,0.002392345,0.002392345,0.691813465,0.002392345,0.002392345,0.002392345,0.050017457,0.122239032,0.002392344,0.002392345,0.002392345,0.002392344,0.315498754,0.538497039,0.734939493,0,0.467230008,0.23521135,romantic,0.9
370,harry belafonte,"love, love alone",1957,pop,cause leave throne cause leave throne december hear talk give throne york cause leave throne great cause abdicate cause leave throne say sorry grieve help leave cause leave throne power buy leave yacht boat cause leave throne flute play halove cause money store leave lady baltimore cause leave throne donut know simpson bone cause leave throne cause leave throne december windsor go kick cause leave throne cause leave throne cause leave throne lova cause leave throne cause leave throne cause leave throne sound double kiss cause leave throne sound double kiss cause leave throne lova,95,0.000848897,0.000848897,0.000848896,0.000848896,0.000848896,0.000848896,0.034113361,0.278212808,0.15591397,0.030933198,0.139203637,0.000848896,0.000848897,0.000848896,0.330842657,0.000848896,0.574352865,0.53303592,0.93473889,4.95E-06,0.789777411,0.238214447,sadness,0.9
373,the keynotes,now i know,1957,pop,motion ought get heartache situation bring need help sure push push shove time fall lie know game play clearly eye heart walk high time move apart push push shove push push push shove push talk mistake deep hard need follow want face emotion emotion go push push shove push push shove,51,0.001315789,0.00131579,0.00131579,0.00131579,0.00131579,0.00131579,0.001315789,0.263348845,0.00131579,0.00131579,0.00131579,0.07341272,0.001315789,0.001315789,0.316297077,0.00131579,0.435719701,0.706407199,0.808232739,2.33E-06,0.903132729,0.620608772,sadness,0.9
374,the keynotes,tell me you love me,1957,pop,haha fuck liar matter belong right play role matter belong like peas pod pause cause stop foreal talk shit tell feel drill baby spill feel table tryna build prolly fuck pill wouldn mind little headache runnin round wouldn mind little night joke prolly high tell sound right time hammer time yeah workin overtime fuckin like kill need alibi benjis like spend cause fuck chocolates fuck watch fuck gimmicks deposit money talk change topic change pocket leave insane asylum leave million problems thats million problems need million reason breathe million reason leave fuck doubt fuck down stick hold hold matter belong right play role matter prolly bali prolly pass poly shit real wasn real wouldn bother come straight dollar shit leave crib party crib thats shawty imma pick fuck party fetti like carti stick small show garden premonition premonition future motherfuck inhibitions bring inhibitions future front girl right girl yeah miss beat miss note money keynote funny get bag funny bitch background funny funny want funny tryna save want matter belong right play role matter matter,175,0.011519635,0.000424448,0.121345139,0.048376144,0.026462601,0.01730046,0.000424448,0.17290602,0.529937915,0.019076516,0.000424448,0.000424448,0.000424448,0.026640861,0.000424448,0.022614675,0.214773097,0.69392098,0.952811198,0,0.135408079,0.186160769,obscene,0.9
376,lavern baker,still,1957,pop,place darling miss magic touch need share embrace darling grieve come darling leave heart ache break place darling,18,0.054432215,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.494710082,0.003289474,0.003289474,0.003289474,0.003289474,0.08844724,0.003289474,0.003289474,0.313068356,0.003289474,0.630672587,0.636489501,0.780120261,5.31E-06,0.743404782,0.304282576,romantic,0.9
377,the keynotes,i don't know,1957,pop,capital fiction total apocalypticon fashion arise mist pandemic sweat collective press magnetic tragic agriculture collude pool fade plasma station soul arrive plaque justly world fragment entirety press cloth baptisms stain collateral agnation streets bare footprints exist nonexistence heavy streetlight move adoration onethousand actually remember warm embrace populace evolve shift stimuli present tense forthcoming past breath keynote understand connection hallow existence void furthest vacuum imagination fathom sweat walk road damnation breeze future starlight graze mindset mind aloft cloud stain floorboards press cultural stagnation accomplish life vilify character time faction world cross glow watt light bulb refuse associate blue tint oneself feel real pride help feel like future decline pass stun cross lips conceal lose vast field apathy disguise risk lose know want care learn word sense slightest support need wish worse pity revolt learn waste precious emotion square meals truth secretly sicken society indulge witness beautiful destruction make fear deep masochist plead worst direct vicinity explore reactions populace longer stand premise live world reject statements cornholed imagination dreary depress spectrum effect like smog power plant glass pane spectacle defy expectations fact write good whiskey shout self understand breakthrough ramble fuck room sweat,191,0.00074129,0.242872915,0.388450192,0.00074129,0.00074129,0.00074129,0.00074129,0.00074129,0.024623374,0.023059188,0.041444375,0.127997318,0.00074129,0.077087982,0.00074129,0.051643547,0.463879562,0.735994667,0.844377354,2.93E-05,0.8928277,0.679669675,world/life,0.9
378,pradeep kumar,suno sunaoon tumhen ek kahani,1957,pop,time fight flip coin right gamble right arbitrarily resolve fight style gamble head tail lose head tail lose news play card deal play load dice roulette wheel pick race like see like slot machine match match money money know odds flip baby flip coin go change gamble game dealer load dice stack deck odds want flip right know head tail lose head tail lose news head tail lose head tail lose news,72,0.02719346,0.19374859,0.001196172,0.075931092,0.001196172,0.001196172,0.001196172,0.001196172,0.324823451,0.001196172,0.216855985,0.001196172,0.001196172,0.001196172,0.001196172,0.001196172,0.709736814,0.664718099,0.977911624,0,0.651690025,0.19116593,obscene,0.9
384,norrie paramor,i'll see you in my dreams,1957,pop,purple dusk twilight time steal meadows heart high little star climb remind apart wander away leave song stardust yesterday music years go wonder spend lonely nights dream song haunt reverie kiss inspiration long consolation stardust song garden wall star bright arm nightingale tell fairytale paradise roses grow dream vain heart remain stardust memory refrain,54,0.001461988,0.001461988,0.144394696,0.001461988,0.001461988,0.035332188,0.066588588,0.001461988,0.001461988,0.177982152,0.001461988,0.180838473,0.001461988,0.001461988,0.375858054,0.001461988,0.070724575,0.46234905,0.97590359,0.708502024,0.068219291,0.146119478,sadness,0.9
387,les paul,"i surrender, dear",1957,pop,play game stay away cost surrender dear proud pose cause deep heart surrender dear little mean things game lend spice woo care blame star appear shadow fall hear poor heart life surrender dear life surrender dear,36,0.001949318,0.001949318,0.201661885,0.001949318,0.001949318,0.093021349,0.171181298,0.001949318,0.001949318,0.056378692,0.001949318,0.001949318,0.001949318,0.001949318,0.450466326,0.001949318,0.392396837,0.623900726,0.895582224,0.767206478,0.25700742,0.273250576,sadness,0.9
388,esquivel!,titulos principio,1957,pop,circle tonight hump moon tonight gonna wear dancin shoe tonight gonna time tonight tonight tonight tonight girl lightning underneath skirt boys touch morning gonna hurt wonder tonight tonight tonight tonight gonna catch cloud tonight cloud gonna catch cloud tonight cloud tonight hold baby tonight sing dance baby sing hold tonight baby sing tonight tell lie work right gonna wear dancin shoe tonight probably fool tonight tonight tonight tonight tonight right right tonight,72,0.048682784,0.000773994,0.000773994,0.430837711,0.000773994,0.000773994,0.0386434,0.061988202,0.000773994,0.048777881,0.110057655,0.138045663,0.000773994,0.018674082,0.000773994,0.000773994,0.331744828,0.620926595,0.221886769,0.576923077,0.112737016,0.461444642,night/time,0.9
390,the platters,in the middle of nowhere,1957,pop,leave cry middle deny lose road keep turn keep burn yearn heaven know leave hop middle gropin heart stone leave unturned return middle heaven know leave hop middle gropin heart stone leave unturned return middle heaven know heaven know heaven know heaven know,43,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.156700864,0.001385042,0.001385042,0.193651155,0.299099936,0.001385042,0.001385042,0.303230924,0.001385042,0.692407668,0.754813732,0.813252825,1.49E-05,0.748557296,0.497481803,sadness,0.9
394,the platters,you are too beautiful,1957,pop,beautiful dear true fool beauty fool feel bind beautiful fool eye stand share care compare kiss theirs hand faithful sense duty beautiful fool beauty beautiful fool beauty,27,0.002192982,0.002192983,0.002192983,0.002192982,0.002192982,0.002192982,0.214999682,0.002192983,0.002192982,0.002192982,0.002192983,0.002192983,0.002192983,0.363914815,0.385997783,0.002192983,0.276508177,0.621849601,0.743975647,0,0.165292663,0.240216511,sadness,0.9
396,lavern baker,that's all i need,1957,pop,baby lock miss girl song girl dike like like boys pull hair good hard share marry thirteen years acapulco gold bong reload white shark white widow white rhino hook ponics know skunk herer super silver haze smoke regularly fuckin days mangolia edno bubble blueberry name mind time look dead green eye mesmerize fluffy paradise vaporize flight breezy comin easy make right stuff optimos cereal laugh like comical abominable like snowman humungous blow fuck real dope nigga tell shit favorite rappers game hella scary mayne want bake beat tough naked mind time homies play game bong interest blindfold guess strand hydro cess orange crush maybe black widow blowin endo galendo smoke push sticky purple kush speak burn bush barren ebola endosia grow ranch roza bionic chronic hydroponic weed bitch vomit true leave bong steam cleaner need make life complete know love make mind time brain thang,145,0.015745401,0.115452896,0.090820132,0.06605001,0.000711238,0.000711238,0.020622699,0.088102044,0.342214477,0.020887356,0.000711238,0.049309432,0.000711238,0.154435364,0.000711238,0.020446856,0.75522582,0.680281004,0.844377354,0,0.964962902,0.274251608,obscene,0.9
397,ghantasala,aagaya veedhiyil,1958,pop,white collar devil slave know fight young young white collar devil fight young young shoot callers high global elite globalist fight bind defeat power crazy fool white house home beast white collar devil sit high place try infiltrate race race run try place blind compete illuminati game civilian slave young till grave need need fear fear white collar devil slave know fight young young white collar devil fight young young wicked try police earth try away plant fear mind herd mass smaller come live dread call live dead write word read fight come drop head lucifer flee beat shall lucifer flee valley wicked good shall prevail white collar devil slave know fight young young white collar devil fight young young,120,0.000611995,0.562266422,0.000611995,0.000611995,0.017189206,0.000611995,0.000611995,0.085515382,0.000611995,0.000611995,0.089242272,0.000611995,0.222889956,0.000611995,0.014940825,0.000611995,0.417307484,0.477142784,0.98293171,0.690283401,0.862943116,0.215190705,violence,0.885714286
401,the platters,don't blame me,1958,pop,blame fall spell help blame things conceal thrill feel blame help doggoned moon make need like blame kiss sweet kiss blame charm melt arm blame,25,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.075063894,0.258445643,0.002506266,0.002506266,0.002506266,0.002506266,0.059755944,0.002506266,0.106220754,0.465426044,0.002506266,0.327412542,0.577032536,0.809236756,1.14E-06,0.316776587,0.329308383,sadness,0.885714286
402,perry como,between the devil and the deep blue sea,1958,pop,want hate lose devil deep blue forgive cause forget devil deep blue ought cross list come knockin door fate heart twist runnin hate guess devil deep blue instrumental bridge devil deep blue instrumental bridge devil deep blue ought cross list come knockin door fate heart twist runnin hate guess devil deep blue devil deep blue deep blue revue rhythmmania,59,0.001052632,0.421899216,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.18756178,0.001052632,0.001052632,0.001052632,0.001052632,0.19556785,0.001052632,0.64583559,0.594441453,0.896586242,1.17E-06,0.690849134,0.230206189,violence,0.885714286
404,perry como,in the garden,1958,pop,come garden roses voice hear fall disclose walk talk tell share tarry know speak sound voice sweet bird hush sing give heart ring walk talk tell share tarry know share tarry know,32,0.002024292,0.002024292,0.002024292,0.002024292,0.002024292,0.002024292,0.002024292,0.40835065,0.002024292,0.348112376,0.002024292,0.002024292,0.002024292,0.002024292,0.211148309,0.002024291,0.179031734,0.446965618,0.991967863,0.001477733,0.129225062,0.084656097,music,0.885714286
407,perry como,he's got the whole world in his hands,1958,pop,world hand wide world hand world hand world hand little tiny baby hand little tiny baby hand little tiny baby hand world hand brother hand sister hand brother hand world hand everybody hand everybody hand everybody hand world hand world hand world hand world hand world hand,47,0.067957436,0.001169591,0.281222633,0.001169591,0.067844823,0.140753262,0.425847576,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.682660024,0.509832577,0.948795129,0,0.450741962,0.074045155,romantic,0.885714286
408,perry como,birth of the blues,1958,pop,people long searchin diff rent tune croon rhythm start swayin know blue begin hear breeze tree singin weird melodies start blue jail come wail downhearted frail play blue whippoorwill take note whippoorwill whippoorwill whippoorwill push horn till wear blue note whippoorwill whippoorwill whippoorwill nurse rehearse give news southland give birth blue shout wonderful news breeze tree wail jail buzz cousin nightin southland hello hello give birth blue music,68,0.001422475,0.001422475,0.159583994,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.635943538,0.001422475,0.001422475,0.119970345,0.001422475,0.001422475,0.001422475,0.375067692,0.638976489,0.894578207,5.41E-06,0.389942292,0.287265028,music,0.885714286
410,johnny mathis,where can i go?,1958,pop,simply touch sacred divine hold kiss strong turn strongest tide sigh wild inside want darling want darling tooo,18,0.004048583,0.004048583,0.004048583,0.004048583,0.004048583,0.004048583,0.527119533,0.004048583,0.004048583,0.004048583,0.10579285,0.004048584,0.004048583,0.004048583,0.148464133,0.004048583,0.158453374,0.613619465,0.921686668,0.000288462,0.134377576,0.313291867,romantic,0.885714286
411,張露,夢斷巫山,1958,pop,remember remember thumb yeah baby time come baby free girl baby free girl remember boss remember touch butt remember count bless yeah mouth shut yeah right sugar dazzle dazzle moon victim longer slave longer crawl longer suffer longer stall live reason go walk table longer,45,0.162737399,0.133444568,0.315611876,0.001422475,0.095405761,0.100328421,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.041049637,0.072788263,0.062986846,0.001422475,0.001422475,0.411892126,0.638258595,0.909638463,0.000791498,0.593981863,0.383364125,world/life,0.885714286
413,張露,你去了那裡,1958,pop,right outside lazy summer home time soul critic right outside lazy gate winter summer home wonder nutthatch winter wing mile long carry away eye world heart beach homeland thoughts discover song morning bring heart season even songs come redeemer slowly fade away follow wagon load seed silent burst bloom decay night come quiet close heel eye world heart beach homeland thoughts discover song morning bring heart season even songs live particular visit country live home ride horse walk songs hear songs eye world heart beach homeland thoughts discover song morning bring heart season even songs,95,0.000785546,0.000785546,0.113373691,0.06205441,0.000785546,0.000785546,0.000785546,0.000785546,0.000785546,0.402346182,0.08521741,0.111744263,0.000785546,0.000785546,0.215051946,0.000785546,0.559189862,0.657180217,0.937750942,6.82E-06,0.84645507,0.459442577,music,0.885714286
414,frankie laine,mona lisa,1958,pop,name like lady mystic smile cause lonely blame strangeness smile smile tempt lover hide break heart dream bring doorstep warm real cold lonely lovely work smile tempt lover hide break heart dream bring doorstep warm real cold lonely lovely work,40,0.032636145,0.001503759,0.001503759,0.001503759,0.001503759,0.06059012,0.281641995,0.001503759,0.00150376,0.088818036,0.00150376,0.001503759,0.001503759,0.00150376,0.455486557,0.061278274,0.205025452,0.604850909,0.912650515,3.28E-05,0.15704864,0.270247479,sadness,0.885714286
415,a. m. rajah,inbamae pongumae,1958,pop,stand doubt know true tear understand state feel bless hold hand room heart unlock door open world away home life think eye search arm kiss wait lose word heart close beauty live know walk lonely watch lovers come fate find salvation soul,42,0.00131579,0.00131579,0.332526397,0.00131579,0.001315789,0.001315789,0.175354551,0.00131579,0.00131579,0.032868793,0.00131579,0.00131579,0.00131579,0.00131579,0.439513415,0.00131579,0.390230694,0.675922365,0.988955812,0.140688259,0.6784831,0.303281544,sadness,0.885714286
416,t. m. soundararajan,enna vendum,1958,pop,girl friend swag sauce drip swagu girl friends swag sauce drip swagu young ready tell girls slow away tell tomorrow tonight speakers knock morning light cause like party cause like party cause like party touch drive crazy explain feel radio night belong hold close care care talk tomorrow cause tonight night ohohohoh music knock morning light cause like party scene degrees worry fuck niggas worry homeboy name butter homeboy nigga name cheese fuck baby milk till drip knees spit shit reallo brain brillo kiddo look make feel think hero food court eat gyros yesterday single morning pray grandmom forget mean study beat talk girl fuck pshh cause remember nute fell black like have cousin blue like rent cream like love yeah away tell tomorrow cause tonight night ohohohoh music knock morning light cause like party cause like party cause like party girl friend swag sauce drip swagu girl friends swag sauce drip swagu,153,0.013386568,0.000469925,0.02708997,0.129547937,0.010048362,0.000469925,0.028191151,0.124615869,0.345791278,0.050553724,0.000469925,0.021128362,0.000469925,0.184459512,0.03334085,0.028556944,0.449799632,0.567110222,0.932730856,0.004493927,0.916529266,0.399380641,obscene,0.885714286
419,maria koterbska,cowboy jackie,1958,pop,feel night slip away toss turn like ship lose look eye youve hurt hold close like time cause thats theres reason cause need leave swear sorrow pain need sleep forever swear need world cold dont know youre reach theres hold time rush look eye hold close theres reason cause need leave swear sorrow pain need sleep forever swear lonely need need long long need crawl change need theres reason cause need,71,0.000835422,0.000835422,0.101066286,0.116611442,0.171898041,0.000835422,0.039467857,0.000835422,0.000835422,0.000835422,0.000835422,0.047155641,0.000835422,0.065227982,0.41216156,0.000835422,0.731398245,0.576032613,0.973895556,0.000153846,0.640354493,0.208183479,sadness,0.885714286
425,ricky nelson,unchained melody,1958,pop,darling hungred touch long lonely time time go slowly time need need speed darling hungred touch long lonely time time go slowly time need need speed,26,0.00228833,0.00228833,0.00228833,0.50562511,0.165664469,0.00228833,0.204025058,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.090360419,0.315498754,0.533728175,0.775100176,7.31E-05,0.302349547,0.11608851,night/time,0.885714286
426,frankie laine,"rose, rose, i love you",1958,pop,ache heart future stand jetty steamer move away malaya stay eastern crowd dozens go rickshaw street cabaret hear life shall remember oriental music arm perfume flower tresses lotusscented breeze sway palm almond eye fragrant slender neath tropical sky cross seas home distant shore life shall remember oriental music arm perfume flower tresses lotusscented breeze sway palm leave ship kiss farewell nothin east east worlds apart leave leave heart ache heart future stand jetty steamer move away malaya stay stay,79,0.001169591,0.001169591,0.156222033,0.001169591,0.001169591,0.001169591,0.065172421,0.001169591,0.028101207,0.18185884,0.001169591,0.119331656,0.061004063,0.001169591,0.307474884,0.001169591,0.297086537,0.551316565,0.804216671,0,0.942291838,0.315293931,sadness,0.885714286
429,bobby darin,talk to me something,1958,pop,talk understand talk understand talk sweetly long year completely talk hold hand talk whisper talk whisper talk hold hand talk word long hear,23,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.321185928,0.531652379,0.002392345,0.10888418,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.16928409,0.503474092,0.863453678,0,0.307502061,0.164138059,romantic,0.885714286
440,ricky nelson,there goes my baby,1958,pop,go baby goin ride yeah go baby goin ride know lonesome talkin telephone awww talkin telephone lonely cause home time wastin talkin bout yeah fight dirty awww fight dirty talkin woman like talkin hollow yeah go baby goin ride awww go baby goin ride yeah know lonesome cause time wastin talkin bout go baby goin ride awww go baby goin ride yeah know lonesome cause yeah know lonesome,68,0.124545464,0.024186229,0.000848896,0.037741261,0.108896369,0.07469714,0.000848896,0.000848896,0.300927618,0.127605597,0.110691906,0.000848896,0.000848896,0.000848896,0.000848896,0.08221945,0.59818044,0.657026383,0.497991464,0,0.896949711,0.675665546,obscene,0.885714286
442,the everly brothers,"oh, so many years",1958,pop,years love know know keep lock inside heart smile tear darling love years night lonely room dear pray things turn right appear brush away tear darling love years pretend life dear time heart long near darling love years maybe fate lead path meet free anew sweet kiss dear lips banish fear darling love years,54,0.001052632,0.001052632,0.219171784,0.074454257,0.001052632,0.001052632,0.407352777,0.001052632,0.001052632,0.001052632,0.001052632,0.001052632,0.022689955,0.001052632,0.261594385,0.001052632,0.40106141,0.50921724,0.843373337,0,0.441467436,0.148121543,romantic,0.885714286
443,johnny mathis,when i am with you,1958,pop,dream dream come true sigh meet sweet occasion angels won抰 persuasion wish instrumental interlude pick wish,16,0.004385966,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.353508019,0.004385965,0.004385965,0.004385965,0.106544279,0.275485132,0.004385965,0.004385965,0.198673093,0.004385965,0.238600672,0.691895495,0.857429576,6.34E-05,0.254946414,0.47846219,romantic,0.885714286
445,ricky nelson,i'll walk alone,1958,pop,walk tell truth lonely mind lonely heart tell lonely walk tell dream gather dream talk night hold tight near night prayer hear matter close eye walk send kiss guide walk walk near night prayer hear matter close eye walk send kiss guide walk walk,44,0.001315789,0.00131579,0.00131579,0.069368508,0.001315789,0.001315789,0.279892391,0.22197277,0.001315789,0.00131579,0.00131579,0.00131579,0.042354715,0.001315789,0.367990562,0.001315789,0.490956352,0.601492193,0.504015566,0,0.31780709,0.212187608,sadness,0.885714286
447,ricky nelson,down the line,1958,pop,lovin baby style gonna real darn drive cool wild wanna line yeah wanna love truly fine yeah wanna line wanna truly fine cool wrong cool twice go gonna roll roll line wanna right right time yeah gonna line wanna truly fine cool wrong cool twice go gonna roll roll line wanna right right time yeah gonna gonna cool wrong cool twice go gonna roll roll line yeah wanna right right time wanna line wanna truly fine cool wrong cool twice go gonna roll roll line wanna right right time yeah wanna right right time,94,0.023900278,0.000584795,0.000584795,0.380523794,0.070254588,0.000584795,0.011695906,0.000584795,0.000584795,0.000584795,0.000584795,0.000584795,0.000584795,0.000584795,0.000584795,0.059995574,0.597097368,0.668871625,0.606425308,0,0.891797197,0.66865832,night/time,0.885714286
449,billy vaughn,yours,1958,pop,waltz tempo hold arm dear dream cradle kiss tenderly choir angels sing instrumental break heart heart forever lips entwine heaven write music,22,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.489721394,0.003289474,0.003289474,0.256450601,0.003289474,0.003289476,0.003289474,0.003289474,0.11599084,0.003289474,0.499620925,0.567212779,0.380521466,0.006467611,0.657873042,0.254230963,romantic,0.885714286
