,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
40445,nina simone,love me or leave me,1958,blues,leave lonely believe lonley somebody night time right time kiss night time time reminisce regret instead forget somebody intend independently blue want wanna borrow today tomorrow leave lonely believe lonely somebody night time right time kiss night time time reminisce regret instead forget somebody intend independently blue want wanna borrow today tomorrow,52,0.001196172,0.001196172,0.221488333,0.466851073,0.001196172,0.001196172,0.053463859,0.001196172,0.001196172,0.055826078,0.001196172,0.001196172,0.001196172,0.001196172,0.001196172,0.094655105,0.433553558,0.5714945,0.820280944,0,0.841302556,0.343322835,night/time,0.885714286
40454,billie holiday,now or never,1958,blues,daddy mind cause wait long long time baby cause good baby cause lonesome baby mean baby cause waste time baby cause mind baby fault,24,0.322651585,0.002192982,0.002192983,0.414700984,0.002192983,0.044968686,0.002192982,0.097473899,0.002192983,0.045199768,0.002192982,0.002192982,0.002192982,0.002192983,0.002192983,0.046496306,0.619841872,0.595902879,0.827309064,0,0.680544106,0.264241286,night/time,0.885714286
40456,billie holiday,ill wind,1958,blues,blow wind blow away rest today blow good good wind away sky neighborhood good mislead need shame hard trouble creep blame wind blow away rest today blow good good good mislead need shame hard trouble creep blame wind away rest today blow good good wind,45,0.001283697,0.001283697,0.21204703,0.001283697,0.035577316,0.001283697,0.001283697,0.001283697,0.001283697,0.311137329,0.001283697,0.001283697,0.048357674,0.001283697,0.172771681,0.203420907,0.528863858,0.562469554,0.984939744,0.000357287,0.172506183,0.125097801,music,0.885714286
40457,ella fitzgerald,remember,1958,blues,little kiss moment hours deep regret little smile long forget little heartache leave token little plaything carelessly break remember night night say remember remember vow star remember remember lonely spot learn care promise forget forget remember dream wander come love dream come true world soon maytime turn december forget remember,50,0.00122399,0.00122399,0.57090889,0.072831974,0.00122399,0.115398173,0.083167361,0.00122399,0.027628132,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.114153597,0.00122399,0.369652334,0.510473553,0.937750942,6.76E-06,0.148804617,0.074245362,world/life,0.885714286
40461,screamin' jay hawkins,i love paris,1958,blues,time look timeless blue loud cheer soft tear realise paris springtime paris fall paris winter drizzle paris summer sizzle paris moment moment year paris paris near germany germany achtung germansounding scat like chinese chinese chinesesounding scat africa africa santy paris paris monsieur paris moment moment year paris paris near near,50,0.002631579,0.002631579,0.002631579,0.053698964,0.002631579,0.002631579,0.330575243,0.002631579,0.002631579,0.346794741,0.002631579,0.002631579,0.002631579,0.091360014,0.140728932,0.002631579,0.554857576,0.627438915,0.807228722,2.06E-05,0.580585326,0.401382706,music,0.885714286
40462,screamin' jay hawkins,if you are but a dream,1958,blues,dream waken forsake fantasy content lovely pray dream come true long kiss dare afraid vanish darling romance break dream,19,0.06956459,0.003759399,0.003759399,0.003759399,0.003759399,0.003759399,0.609974184,0.003759399,0.003759399,0.003759399,0.003759399,0.003759399,0.003759399,0.003759398,0.260310847,0.003759398,0.318747969,0.719021614,0.798192568,0.000206478,0.363149217,0.497481803,romantic,0.885714286
40466,bobby day,saving my life for you,1958,blues,dear know long love want years years little late know darling darling woah save life save life save life darling darling darling woah woah save life save life save life,30,0.001879699,0.001879699,0.609453224,0.0018797,0.001879699,0.040940625,0.282558477,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.242932958,0.584031998,0.717871203,0,0.512572135,0.296274318,world/life,0.885714286
40467,screamin' jay hawkins,"swing low, sweet chariot",1958,blues,swing sweet come home swing sweet come home look come home band angels come come home look come home band angels come come home swing sweet come home swing sweet come home,32,0.250961727,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.661318974,0.001594896,0.001594896,0.001594896,0.062200957,0.001594896,0.001594896,0.289505036,0.618849832,0.981927693,4.09E-05,0.304410552,0.300278447,music,0.885714286
40470,sister rosetta tharpe,strange things happening every day,1958,blues,hear church people holy strange things happen everyday great judgment drive away strange things happen everyday everyday everyday everyday everyday strange things happen everyday everyday everyday everyday everyday strange things happen everyday want view climb learn quit lyin strange things happen everyday right line live right time strange things happen everyday everyday everyday everyday everyday strange things happen everyday everyday everyday everyday everyday strange things happen everyday holy life turn darkness light strange things happen everyday give blind sight praise strange things happen everyday everyday everyday everyday everyday strange things happen everyday everyday everyday everyday everyday strange things happen everyday,100,0.000548246,0.000548246,0.654379867,0.036800993,0.000548246,0.000548246,0.000548246,0.111666862,0.000548246,0.000548246,0.000548246,0.028242899,0.141740308,0.000548246,0.000548246,0.000548246,0.758475035,0.732200087,0.681726588,9.65E-05,0.426009893,0.510495223,world/life,0.885714286
40473,b.b. king,time to say goodbye,1958,blues,time love time babe blue time rything time remember time time baby break heart time baby time remember time baby time baby break heart time baby time time bring change know baby know time forget baby time goodbye,38,0.252104885,0.001385042,0.09927716,0.402030031,0.001385042,0.001385042,0.067654132,0.001385042,0.001385042,0.039477108,0.001385042,0.001385042,0.001385042,0.001385042,0.121451144,0.001385042,0.418390556,0.710894034,0.709839066,9.55E-05,0.735160758,0.535521029,night/time,0.885714286
40474,screamin' jay hawkins,deep purple,1958,blues,woooowowo woooowowo woooowowo deep purple fall sleepy garden wall star begin twinkle night mist memory wander breathe sigh night hold tight go live light beam long heart beat sweet lover meet deep purple dream deep purple fall sleepy garden wall star begin twinkle night mist memory wander breathe sigh night hold tight go live moonlight beam long heart beat sweet lover meet deep purple dream long heart beat sweet lover meet deep purple dream woooowowo woooowowo woooowowo,77,0.000956938,0.000956938,0.05499687,0.074199612,0.000956938,0.000956938,0.308990967,0.000956938,0.000956938,0.000956938,0.000956938,0.202778116,0.000956938,0.000956938,0.24929336,0.027111469,0.405393697,0.540778914,0.907630429,0.019230769,0.154987634,0.132105027,romantic,0.885714286
40476,bobby day,so long baby,1958,blues,long baby soon start long baby spend million years hold hand tell grand long baby soon moon dissapear thank baby night souvenir come time mortal long baby tomorrow maybe meet sweetheart long baby long baby come time mortal long baby tommorrow maybe meet sweetheart long,45,0.293026165,0.001385042,0.116204156,0.457254387,0.001385042,0.001385042,0.064138036,0.001385042,0.001385042,0.001385042,0.001385042,0.049986673,0.001385042,0.001385042,0.001385042,0.001385042,0.355572403,0.698151424,0.948795129,3.28E-05,0.346661171,0.323302189,night/time,0.885714286
40480,b.b. king,i love you so,1958,blues,darling lonely search darling darling true long darling dear know say brother catch kiss surely tell start play wed bell darling forever leave leave darling true best know blue baby mean baby,32,0.080900932,0.001754386,0.001754386,0.001754386,0.001754386,0.038105331,0.406847552,0.247413104,0.001754386,0.079586702,0.001754386,0.001754386,0.001754386,0.001754386,0.090354041,0.001754386,0.344741687,0.708791631,0.828313081,0,0.781533388,0.448431222,romantic,0.885714286
40482,b.b. king,"i've got papers on you, baby",1958,blues,paper baby gotta paper baby gotta mean business woman play paper baby mean paper baby mean tell woman real fine light mean stop green light mean tell gonna tell paper baby gotta baby play place stay place stay long stay house gonna paper baby mean black white paper baby mean black white hard gotta treat right,56,0.172412134,0.000923361,0.000923361,0.065886446,0.000923361,0.000923361,0.040254509,0.111898291,0.528069977,0.000923361,0.000923361,0.032916372,0.000923361,0.000923361,0.000923361,0.000923361,0.433553558,0.775478809,0.703814964,0,0.915498763,0.799793547,obscene,0.885714286
40483,b.b. king,the fool,1958,blues,pity fool say pity fool pity fool say pity fool fall expect true pity fool look people know wonder stand watch fool look people know wonder stand watch fool pity fool pity fool fall pity fool pity fool fall pity fool pity fool break heart laugh walk away pity fool look people know wonder stand watch fool look people say know wonder stand watch fool pity fool pity fool fall pity fool yeah pity fool pity fool fall break heart laugh walk away pity fool yeah look people look people know wonder look stand stand watch fool tell look people look people know wonder look stand stand watch fool,109,0.000578369,0.000578369,0.000578369,0.000578369,0.023154703,0.000578369,0.000578369,0.284576263,0.000578369,0.000578369,0.000578369,0.000578369,0.087828204,0.000578369,0.595765294,0.000578369,0.615509585,0.714021998,0.90060231,7.49E-05,0.673330585,0.457440513,sadness,0.885714286
40485,ray charles,talkin' 'bout you,1958,blues,friend friends go talkin bout mean friend friends go talkin bout mean friend friends go defend right wrong talkin bout mean talkin bout know talkin bout mean know talkin bout know night talkin bout mean talkin bout sugar talkin bout mean sugar talkin bout mean sugar trouble see talkin bout mean talkin bout know talkin bout mean know talkin bout know night talkin bout mean talkin bout mean talkin bout talkin bout talkin bout talkin bout talkin bout talkin bout talkin bout,82,0.000641849,0.000641849,0.000641849,0.025887823,0.000641849,0.000641849,0.000641849,0.254455874,0.643296103,0.000641849,0.000641849,0.000641849,0.000641849,0.000641849,0.000641849,0.029986812,0.626340301,0.543829962,0.862449661,3.66E-06,0.967023908,0.503487997,obscene,0.885714286
40489,screamin' jay hawkins,yellow coat,1958,blues,gallon polkadot shoe tomato pickin onion juice drive away blue bright leather suit motorboat strike cause waterfront fell outta yellow coat stick baby quit know bind outta goat skin foreskin layin milk people quit scene like devil loose cloud turn green lemon juice walk feet look like goat crazy screamin bright yellow coat stick baby baby tcha quit bind outta goat skin foreskin layin milk take plane midwest uncle real weather rain snow million bulldog mountain goats gather round sundown yellow coat stick tcha dare quit bind outta goat skin foreskin layin milk,93,0.074943364,0.109798781,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.317461779,0.001012146,0.261717879,0.221908156,0.001012146,0.001012146,0.001012146,0.001012146,0.748727391,0.708201933,0.668674366,2.74E-05,0.917559769,0.617605675,obscene,0.885714286
40492,ella fitzgerald,what you want wid bess?,1958,blues,want gettin fine young satisfy crown look chest look arm know years woman kick street want whistle lickin hand plenty better lookin porgy forever woman crown cripple need want crown want woman gots woman need long want cripple goin woman tonight crown crown crown woman tellin press close want boat whistle lemme crown boat goin crown goin weaken hand hand hand hand crown kiss passionately crown know change thicket back woods crown follow,73,0.001196172,0.001196172,0.113945701,0.048226695,0.001196172,0.001196172,0.374781968,0.001196172,0.246236703,0.001196172,0.001196172,0.001196172,0.001196172,0.054659564,0.001196172,0.001196172,0.412975198,0.552290849,0.822288978,0,0.591920857,0.202177285,romantic,0.885714286
40493,screamin' jay hawkins,temptation,1958,blues,come know temptation smile lure heart go temptation thrill will pity temptation heart slave slave temptation bear kiss resist temptation heart slave slave temptation,24,0.105467264,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.332684542,0.00478469,0.004784689,0.004784689,0.004784689,0.004784689,0.099563644,0.004784689,0.308055143,0.08724376,0.617675728,0.627131246,0.637549837,0.001558704,0.777411377,0.501485932,romantic,0.885714286
40496,screamin' jay hawkins,orange colored sky,1958,blues,walkin mind business orangecolored wham alakazzam wonderful come hummin tune drinkin orangecolored wham alakazzam look look yell help watch flyin glass cause ceiling fell fell go spin start shout walkin mind business come wham alakazzam outta orangecolored look look yell help watch flyin glass cause ceiling fell fell go spin start shout walkin mind business come wham alakazzam outta orangecolored flash alakazzam wonderful come,64,0.073436082,0.001253133,0.001253133,0.073445604,0.001253133,0.092302477,0.001253133,0.001253133,0.333152367,0.001253133,0.41011961,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.350157045,0.711560649,0.687750691,0.011538462,0.668178071,0.879876128,obscene,0.885714286
40498,ella fitzgerald,always,1958,blues,version include completeness go wrong long feel blue longest forget smile blue days pass love true things plan need help hand understand days fair hour year love true things plan need help hand understand days fair hour year hour year,40,0.001422475,0.001422475,0.388928632,0.001422475,0.039993932,0.066258321,0.258625606,0.001422475,0.001422475,0.171101985,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.056599347,0.377233835,0.41278876,0.978915641,0,0.173536686,0.065536381,world/life,0.885714286
40500,ella fitzgerald,a woman is a sometime thing,1958,blues,lissen daddy warn fore start atravelling woman bear mourn woman thing woman thing woman thing mammy apron string shame blame till woman come claim cause woman thing woman thing woman thing woman grieve cause weddin ring deceive clothe leave cause woman thing woman thing woman thing woman thing,48,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.09080682,0.355983815,0.442666936,0.001349528,0.061206873,0.001349528,0.001349528,0.030442168,0.001349528,0.001349528,0.001349528,0.480125636,0.523164885,0.610441376,0,0.541426216,0.284261931,romantic,0.885714286
40503,ella fitzgerald,let's face the music and dance,1958,blues,trouble ahead music moonlight moonlight music romance face music dance fiddlers flee face music dance soon moon hum different tune teardrops shed music moonlight moonlight music romance face music dance dance face music music face music dance,37,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.338212032,0.001594896,0.6043717,0.031897927,0.001594896,0.001594896,0.001594896,0.378316907,0.577494039,0.854417525,0,0.3569662,0.158131866,music,0.885714286
40505,chuck willis,it's too late,1958,blues,stay mornin pass time somethin wrong denyin changin maybe stop tryin late baby late somethin inside die hide fake easy livin light breezy know look unhappy feel like fool late baby late somethin inside die hide fake good time stay feel love late baby late somethin inside die hide fake,50,0.072571159,0.001119821,0.001119821,0.232754003,0.001119821,0.001119821,0.02263935,0.001119821,0.286258875,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.300661549,0.051896615,0.315498754,0.714175833,0.795180517,0,0.514633141,0.338317673,sadness,0.885714286
40520,ella fitzgerald,it's a lovely day today,1958,blues,lovely today lovely true like stay lovely today lovely say lovely lovely today lovely true stay lovely today probably busy suppose lovely say lovely lovely today forget head better certain know good company kindly stay lovely today lovely true know lovely say lovely,43,0.001315789,0.00131579,0.22967388,0.00131579,0.001315789,0.001315789,0.462103181,0.259254351,0.00131579,0.001315789,0.00131579,0.00131579,0.001315789,0.00131579,0.00131579,0.029231745,0.553774504,0.640284081,0.843373337,0,0.581615829,0.275252641,romantic,0.885714286
40522,ella fitzgerald,"oh, doctor jesus",1958,blues,kneel doctor trouble water gallerie porgy amen likewise devil afflict time time porgy time time doctor sister head father devil steep place like time time porgy time time cripple porgy allelujah woman time time save sake amen porgy amen right porgy doctor clock woman goin morning catfish activity street vendors call,51,0.001644737,0.258224231,0.001644737,0.406106784,0.001644737,0.167157793,0.001644737,0.001644737,0.001644737,0.001644737,0.071038086,0.001644737,0.074446789,0.001644737,0.001644737,0.001644737,0.276508177,0.366151322,0.974899573,0,0.186933223,0.030300045,night/time,0.885714286
40528,chuck berry,la jaunda,1958,blues,baya california tijuana senorita come nombre jaunda ask care dance look say como hablo solo ingles comprendo espanol speak language english understand espanol moment take notion go dance motion nod head mucho gusto say dance devotion cheek come close hear softly whisper say habla solo langua ingles comprenda espanol speak language english understand espanol place hand heart whisper amora half close eye raise lips say besame ahora hold close squeeze tight whisper quiero ahora hablo solo langua ingles comprendo espanol speak language english understand espanol,85,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.304327574,0.299146841,0.001349528,0.001349528,0.166064101,0.210218568,0.001349528,0.001349528,0.001349528,0.001349528,0.715152172,0.605030382,0.864457695,0.001163968,0.665086562,0.34132077,romantic,0.885714286
40531,dave van ronk,john henry,1959,blues,baby settin mammy knee pick hammer little right hand say hammer death hammer death bear texas bear maine louisiana leader steeldriving chain gang leader steeldriving gang captain say gonna bring steam drill gonna whup steel whup steel say captain bring steam drill gonna bring steam drill beat steam drill beat steam drill say shaker shaker better pray miss feet steel buryin buryin shaker say steam drill beat hammer hand hand hand hammer hand little woman take sick lay handle steel like handle steel like take graveyard lay sand locomotive comin arolling holler lie steeldrivin lie steeldrivin,96,0.028237405,0.338721864,0.001144165,0.001144165,0.001144165,0.082733486,0.066070474,0.001144165,0.143403592,0.001144165,0.204791654,0.001144165,0.053816591,0.001144165,0.001144165,0.001144165,0.604678869,0.553316412,0.847389405,1.86E-06,0.408491344,0.18215664,violence,0.871428571
40539,ruth brown,why don't you do right,1959,blues,plenty money women fool right like money sittin wonderin money right like money prepare years wouldn wanderin door door right like money fell jivin take offer drink right like money right like like,33,0.001879699,0.001879699,0.001879699,0.134456541,0.001879699,0.001879699,0.001879699,0.001879699,0.365503046,0.001879699,0.324889421,0.001879699,0.001879699,0.146955503,0.001879699,0.001879699,0.629589516,0.653103607,0.798192568,0,0.512572135,0.370350706,obscene,0.871428571
40540,louis prima,that's my home,1959,blues,sunset flower yeas friends pass home folks howdedo mean mamas true home welcome matter roam little shack home sweet home swanny river flow shady pine tree grow know home,29,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.085174519,0.002631579,0.260914751,0.002631579,0.511734312,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.800714827,0.590108453,0.566264625,2.78E-05,0.666117065,0.252228898,music,0.871428571
40552,the cadillacs,let me explain,1959,blues,open door teach preach sin turn cheek slide black hand black hand black hand black hand black hand tell black eye chick cadillac black rid different different black die shawty momma trip crack high watch love guy pisspoor welfare check know african cause help help put knapscak crack pack overstand vision abstract project rat vote obama hop wouldn brotha tell felt felt remember cell smell remember pig family crime couldn open door teach soul passin blunt hop reach soul black hand ghost pharoahe monch watch black ride pharoahe navajo chief make rain stripper emotional pain wouldn despite nourishment brain cause rain plus soil equal fruit grain hood tell nigga simple plain explain game break couple level like tetris young kill blood necklace leave slump wheel lexus smoke kush breakfast fuck expect generation overly obsess mobsters revolutionaries grammys oscars impostors fake auras weak chakras makin mockery music star insane remain whip chain hood good peep pain single mother struggle young child slay black hand maintain like soul train say,168,0.000521105,0.404423138,0.088274114,0.000521105,0.000521105,0.000521105,0.018449514,0.100264339,0.179885235,0.000521105,0.087860426,0.025806578,0.054617914,0.000521105,0.000521105,0.000521105,0.527780786,0.638797016,0.92469872,0.017105263,0.676422094,0.302280512,violence,0.871428571
40553,ella fitzgerald,so rare,1959,blues,york pork knife fork fake patois fake patois thorough fake patois kool fake patois tone tank fake patois racist fake patois watch trade place race face racist mama fever like stiles blowin tree train smile dial press send friends send lend stack phone important important figure californ like black johns like wack beat popular band leave land stand glands like tampon yeah boss sound ground till clean house allowance half kid half gout paralysis tell rhyme like flip power switch rest tell police stop mother lawn like call cop letter dropper feet rappers single badman soundboy rude soundman badman batman pacman chapman scottman vicman black white knife wife watch york pork knife fork fake patois tone tank fake patois fake patois peace area fake patois fake fake patois method fake patois movie wack sell weed white like skin white chick little puerto rican spray cars hydrant coffee bustelo eye yellow light yellow throat weird like elephant reggae singer real elephant elephant elephant like elephants kick court like,167,0.000666223,0.130682491,0.000666223,0.000666223,0.013340094,0.027194313,0.000666223,0.000666223,0.516448175,0.000666223,0.127710767,0.000666223,0.080996807,0.080218734,0.000666223,0.000666223,0.248348316,0.541676281,0.951807181,2.27E-06,0.07502061,0.149122575,obscene,0.871428571
40555,louis prima,the music goes 'round and around,1959,blues,blow music go round whoahohohohoho come push valve music go whoahohohohoho come push middle valve music go deedledeehohoho listen jazz come push valve music go round whoahohohohoho come,28,0.171200619,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.337756385,0.157624282,0.002506266,0.002506266,0.002506266,0.002506266,0.15622404,0.789884111,0.548393713,0.5471883,0.001831984,0.747526793,0.219194834,music,0.871428571
40556,ella fitzgerald,swingin' shepherd blues,1959,blues,mountain pass patch grass swingin play tune sheep stray dance pale yellow moon lead flock tune swingin sheperd blue flute sheperd echo hill flute,24,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.004784689,0.35958009,0.004784689,0.559080197,0.004784689,0.004784689,0.004784689,0.004784689,0.662081664,0.547957849,0.795180517,0,0.474443528,0.110082317,music,0.871428571
40557,louis prima,moonglow,1959,blues,moonglow blue moonglow straight hear sayin dear hold fast prayin lord float right heavenly songs come moonglow blue remember moonglow give moonglow blue moonglow straight hear sayin sweet child hold fast prayin lord float right heavenly songs come moonglow blue remember moonglow give,43,0.001644737,0.001644737,0.092554198,0.054438638,0.001644737,0.093047409,0.12087914,0.001644737,0.156486818,0.346124236,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.719484458,0.619285696,0.778112227,0.005728745,0.790807914,0.338317673,music,0.871428571
40559,ella fitzgerald,of thee i sing,1959,blues,island manhattan coast gold north south east best dreamboat sweetest story tell dream seek night years hitch wagon obviously thee sing baby summer autumn winter spring baby silver line blue lovelight shin thee sing baby certain thing baby shin inspiration mighty nation thee sing musical interlude thee sing baby certain thing baby shin inspiration mighty nation thee sing,58,0.201813535,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.085005807,0.001594896,0.327304302,0.091942511,0.208480421,0.064719772,0.001594896,0.001594896,0.001594896,0.323080256,0.556034151,0.815260859,9.26E-06,0.31780709,0.210185543,music,0.871428571
40560,billie holiday,it's not for me to say,1959,blues,care moment hold fast press lips dream heaven speak share glow grow pass meet speak share glow grow pass meet,20,0.002631579,0.002631579,0.364273097,0.002631579,0.002631579,0.002631579,0.186850481,0.002631579,0.002631579,0.002631579,0.002631579,0.406771158,0.002631579,0.002631579,0.002631579,0.002631579,0.160619517,0.499628234,0.605421291,0.000131579,0.090065952,0.103075091,world/life,0.871428571
40561,ella fitzgerald,i'll never be the same,1959,blues,star lose mean sunbirds sing tell spring believe song kings wrong ache heart apart smile hide know deep inside sunbirds sing tell spring believe song kings wrong ache heart apart smile hide know deep inside heart,36,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.001697793,0.258645874,0.001697793,0.207991851,0.001697793,0.001697793,0.001697793,0.001697793,0.506197589,0.001697793,0.260262103,0.519344666,0.942771027,0,0.196207749,0.122094704,sadness,0.871428571
40562,ella fitzgerald,i've grown accustomed to his face,1959,blues,grow accustom face make begin grow accustom tune whistle night noon smile frown down second nature like breathe breathe serenely independent content surely grow accustom look accustom voice accustom face hear good morning joy woes highs low second nature like breathe breathe grateful easy forget like habit break grow accustom accustom face,52,0.001754386,0.357879105,0.234945554,0.046106283,0.001754386,0.001754386,0.001754386,0.001754386,0.001754386,0.069533036,0.001754386,0.001754386,0.001754386,0.204849352,0.001754386,0.063879652,0.246182173,0.537215086,0.8765059,0,0.204451772,0.166140124,violence,0.871428571
40565,ella fitzgerald,beat me daddy eight to the bar,1959,blues,little honkytonky village texas play best piano play piano like like play play ball daddy people gather get stand play get hand rhythm beat put cat trance bother dance play bass guitar holler beat daddy aplink aplank aplink plank plink plank aplunkin key ariff araff ariff raff riff raff ariffin ease play bass guitar holler beat daddy play boogie play boogiewoogie like play piano know play put trance cat holler hooray hear beat daddy little honkytonky village texas play best piano play bass guitar holler beat daddy beat daddy people gather get stand play get hand rhythm play put cat trance bother dance play bass guitar holler beat daddy aplink plink aplank plank aplink plank plink plank aplunkin key ariff riff araff raff ariff raff riff raff ariffin ease play bass guitar holler beat daddy,135,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.21568336,0.000773994,0.000773994,0.350672652,0.292153954,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.447633489,0.713073353,0.674698469,0,0.633140973,0.534519997,obscene,0.871428571
40568,ella fitzgerald,the real american folk song,1959,blues,near barcelona peasant croon traditional spanish tune neapolitan street song sigh think italian sky nation creative vein originate native strain folk songs plaintive peculiar american folk songs feel stronger appeal real american folksong mental rhythmic tonic chronic blue critics call joke song change tune like innoculated syncopate sort meter sweeter classic strain remain quiet riot real american folksong like fountain youth taste elate invigorate real american folksong mass coax real american folksong mental rhythmic tonic chronic blue critics call joke song change tune like innoculated syncopate sort meter sweeter classic strain remain quiet riot real american folksong like fountain youth taste elate invigorate real american folksong,106,0.001349528,0.001349528,0.117094239,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.435501689,0.001349528,0.001349528,0.001349528,0.25214284,0.001349528,0.175018316,0.42163977,0.608594211,0.795180517,1.51E-06,0.426009893,0.397378577,music,0.871428571
40570,ray charles,deed i do,1959,blues,want deed need deed hang deed lot meet today tomorrow forget stand test reason choose rest best,17,0.004048583,0.004048583,0.721698205,0.004048583,0.004048584,0.004048583,0.004048583,0.004048583,0.004048583,0.004048583,0.131416471,0.004048583,0.004048583,0.004048583,0.004048583,0.004048583,0.462796491,0.658641643,0.661646247,0,0.608408904,0.369349673,world/life,0.871428571
40572,ray charles,when your lover has gone,1959,blues,care starlit sky magic moonlight die break sunrise lover go lonely hours even shadow bring lonely hours memories linger like fade flower life mean lover go,26,0.002192982,0.002192983,0.123152102,0.002192983,0.002192982,0.002192982,0.12085235,0.002192983,0.002192983,0.107579345,0.002192983,0.246363398,0.002192982,0.002192983,0.301746077,0.071797955,0.531030001,0.554572725,0.821284961,0,0.215787304,0.161134962,sadness,0.871428571
40576,ella fitzgerald,i was doing all right,1959,blues,right rainbows sky right till come cause complain life sweet apple notice rain till come away sleep nights suffer wonder blunder hold tight tingle feel right better away sleep nights suffer wonder blunder hold tight tingle feel right little better,40,0.05019158,0.001697793,0.072781934,0.316275221,0.001697793,0.036418846,0.19697224,0.001697793,0.063067271,0.001697793,0.001697793,0.065385931,0.001697793,0.001697793,0.101943162,0.054041726,0.473627207,0.559751814,0.745983681,1.02E-05,0.342539159,0.292270189,night/time,0.871428571
40579,ella fitzgerald,like young,1959,blues,doin usual place livin like young face face craziest like young drink coffee cafe espresso read kerouac like young go angry young recite poetry like young start blowin lovin homin like spin record cloud number seven reachin like unstring cause feelin like young brush start wear hair like square gettin kookiest notion think maybe like feelin crazy emotion think baby like ridin rainbow cloudsville makin like young soft snow warm candle glow easy unstring cause feelin like young good decimal gettin kookiest notion think maybe like feelin crazy emotion think baby like ridin rainbow cloudsville wowsville makin makin like like like young,102,0.049801704,0.000730994,0.000730994,0.000730994,0.000730994,0.000730994,0.000730994,0.095764244,0.317456709,0.000730994,0.000730994,0.084327489,0.138649411,0.265294811,0.000730994,0.039933702,0.494205567,0.697869395,0.730923425,0,0.566158285,0.458441545,obscene,0.871428571
40585,nina simone,he's got the whole world in his hands,1959,blues,world hand world hand world hand world hand fish hand bird hand fish hand world hand gamblin hand sinner hand gamblin hand world hand little bitsy baby hand little bitsy baby hand little bitsy baby hand world hand everybody hand brother hand everybody hand world world hand,47,0.07281152,0.001253133,0.219747398,0.001253133,0.048877818,0.100585557,0.457644822,0.001253133,0.001253133,0.001253133,0.001253133,0.001253133,0.037562453,0.001253133,0.001253133,0.001253133,0.290588108,0.598184755,0.897590259,0,0.294105523,0.229205156,romantic,0.871428571
40586,jimmy reed,i wanna be loved,1959,blues,want love want love true kiss sweet life kiss sweet life come tonight want love want love know know true,20,0.050372721,0.002506266,0.125108733,0.053225998,0.002506266,0.002506266,0.527607707,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.640420232,0.670051022,0.826305046,0.000787449,0.599134378,0.578565417,romantic,0.871428571
40591,ronnie hawkins,my gal is red hot,1959,blues,doodley squat yeah doodley squat money gotta feet sleep kitchen face door doodley squat doodley squat money walk night talk kinda woman gotta doodley squat doodley squat money kinda woman loungearound spendin business doodley squat doodley squat money man woman like wish woman change mind night doodley squat doodley squat money,51,0.001879699,0.001879699,0.001879699,0.147951579,0.040940461,0.001879699,0.154425253,0.001879699,0.468240265,0.001879699,0.103765095,0.001879699,0.001879699,0.001879699,0.060241255,0.001879699,0.558106791,0.735815194,0.602409239,0,0.790807914,0.90289987,obscene,0.871428571
40596,sister rosetta tharpe,bring back those happy days,1959,blues,time think real think know like wake early christmas morning find dream feel time think sure live life give happiness give change sadness gladness,24,0.002506266,0.002506266,0.453214558,0.002506266,0.002506266,0.002506266,0.002506266,0.234634521,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.272050669,0.368569262,0.727969643,0.789156415,2.80E-05,0.663025556,0.754747095,world/life,0.871428571
