,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
54749,sammy davis jr.,birth of the blues,1955,jazz,people long lookin different tune croon rhythm start swingin know blue say blue begin ohhh yeah weheard breeze tree sing weird melodies name start blue jail come whale downhearted frail play blue whippoorwill high take note push horn till wear blue note better believe nurse rehearse give news south land give birth blue,53,0.001349528,0.001349528,0.127098275,0.001349528,0.028240515,0.001349528,0.001349528,0.001349528,0.129397716,0.425419746,0.17642459,0.001349528,0.067586405,0.001349528,0.001349528,0.001349528,0.458464204,0.697536087,0.795180517,0,0.494023083,0.417399222,music,0.928571429
54764,miles davis,bye bye blackbird,1955,jazz,save late torture kiss past mistake time forth find kind hard imagine life girl feel like moments hard come tear fall eye flood water rise knees attempt drown sound escape lungs smell drive put time sink seat wonder exactly go pass kind hard imagine life girl feel like moments hard come tear fall eye flood water rise knees attempt drown sound escape lungs tear fall eye flood water rise knees attempt drown sound escape lungs tear fall eye flood water rise knees attempt drown sound escape lungs,87,0.000773994,0.243803576,0.074358997,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.000773994,0.055433813,0.000773994,0.131198604,0.364649808,0.000773994,0.593848153,0.643796631,0.555220437,4.41E-06,0.346661171,0.317295996,sadness,0.928571429
54767,miles davis,there's no you,1955,jazz,need break noise middle night need break boys want fight need break lonely break play game need break shake hand fake name believe tell time run eye tell doubt need break need break need break pay bill break pay rent money loan dent need break early mornings break alarm break boss wouldn harm temper get shorter mood get bottle genie wish need break need break need clothe need need tell want rent movie list things choose need break need break need doctor want pills need diagnosis cause know time tell need break need break need break hassle break hype need break go fashion overnight need break keep break feel need break traffic need break people tell right wrong want listen know need break need break try learn paint try learn sing try meditate try read ching miss miss thing need break need break need doctor want pills need diagnosis cause know time tell need break need break need break,159,0.000395726,0.000395726,0.000395726,0.015852321,0.260864789,0.000395726,0.000395726,0.180819594,0.031475392,0.010684412,0.072337816,0.000395726,0.015770094,0.000395726,0.348905009,0.023327374,0.638254089,0.513524601,0.838353251,0.023380567,0.23227535,0.181155608,sadness,0.928571429
54769,stan getz,without a song,1955,jazz,restless windstorm jumpy puppet string spring fever know spring starry eye gravely discontent like nightingale song sing spring fever spring wish walk strange street hear word hear meet busy spider spin daydream giddy baby swing see crocus rosebud bluebird wing feel melancholy spring spring,44,0.045884159,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.546272221,0.001949318,0.376654535,0.001949318,0.001949318,0.001949318,0.001949318,0.362070833,0.298874446,0.996987949,0.739878543,0.375515251,0.042913052,music,0.928571429
54770,dizzy gillespie,hot house,1955,jazz,catch pull deere maxed sip aquafina trader brew bottle straight hanes boxers apron live shit buzi track skrr skrr yeah spit facts shots round clique swag halibab chick underdogs cause shit haters sleep like flag feel beat brain like tochnit cruise bredrin turn wonderful things intersession bar like chill drill freestyle level earn shekels stay schedule need kettle water stay time excite drink like mayim gotta drink water cause lebron curry shoot stay high hydrate thatwater yeah fade high drated consent bitch like shiva think real religious time fila shabbat package get deliver get distract tryna fidget spinner hairline recede like water dead omanut work etsy tell logistics need bedsheets bitch toot toot dizzy gillespie stay high hydrate water yeah fade high drated high right drated,126,0.000848896,0.023099484,0.035628043,0.079060458,0.079010858,0.000848896,0.000848896,0.000848897,0.675725003,0.000848896,0.000848896,0.000848897,0.000848896,0.000848896,0.000848896,0.000848897,0.558106791,0.547727098,0.996987949,0.927125506,0.688788129,0.269246447,obscene,0.928571429
54771,carmen mcrae,you took advantage of me,1955,jazz,sentimental try fall kill cause take advantage like apple bough gonna shake cook cause take advantage bother know elbow suffer awful time worse near bridge burn babe arm concern lock doors cause take advantage kill cause take advantage tell cook cause take advantge bother know elbow suffer awful time worse near bridge burn babe arm concern lock doors take advantage poor little,62,0.061882807,0.117900335,0.001385042,0.001385042,0.001385042,0.053311321,0.057638244,0.224703915,0.001385042,0.001385042,0.001385042,0.067138482,0.031936351,0.001385042,0.336297335,0.001385042,0.729232102,0.587108684,0.780120261,0,0.443528442,0.209184511,sadness,0.928571429
54772,anita o'day,honeysuckle rose,1955,jazz,listen plea honeybee fill jealousy blame goodness know suckle passin flower droop sigh know reason sweety goodness know suckle sugar touch need sugar sweet stir take sip dainty lips fairly drip confection goodness know suckle honeybee fill jealousy blame goodness know suckle passin flower droop sigh know reason sweety goodness know suckle sugar touch need sugar sweet stir take sip dainty lips fairly drip confection goodness know suckle,68,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.398869346,0.454455607,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.549442218,0.503038228,0.757027869,0,0.443528442,0.114086446,romantic,0.928571429
54775,louis armstrong,honeysuckle rose,1955,jazz,honeybee fill jealousy blame themgoodness know honeysuckle passin byflowers drop sigh know reason sweetergoodness know honeysuckle sugaryou touch sugarit sweet stir take sipsfrom tasty lips fairly drip know honeysuckle instrumental break sugaryou touch sugarit sweet stir take sipsfrom tasty lips fairly drip know honeysuckle say know honeysuckle,47,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.386438472,0.387946107,0.055612943,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.13411731,0.002392345,0.499620925,0.646078507,0.557228471,2.85E-05,0.708367683,0.358338318,romantic,0.928571429
54777,eartha kitt,strangers in the starlight,1955,jazz,strangers starlight hearts pass night whisper leave whisper hold tight kiss thrill moment bear strangers starlight lovers strangers starlight hearts pass night whisper leave whisper hold tight kiss thrill moment bear strangers starlight lovers,34,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.700088427,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.102171256,0.001949318,0.166551232,0.001949318,0.4281382,0.611619619,0.824297012,0.00062247,0.434253916,0.214189672,romantic,0.928571429
54780,helen merrill,anything goes,1955,jazz,olden days glimpse stock look shock heaven know go good author know better word letter word write prose go world go today good today black white today night today guy today women prize today silly great romancer know bind answer propose go world go today good today black white today night today guy today women prize today silly great romancer know bind answer propose go go go wanna alright baby,70,0.021437906,0.092833827,0.37932476,0.035060201,0.000956938,0.000956938,0.000956938,0.05561243,0.000956938,0.024392698,0.062261232,0.000956938,0.066140618,0.022923907,0.000956938,0.21302273,0.35340626,0.483347435,0.932730856,0.013967611,0.510511129,0.156129801,world/life,0.928571429
54781,dave brubeck,somewhere,1955,jazz,place prayer dream feel like give cause fear crash close eye hand yeah kings queen believe write star shine world belong strong exactly place place water meet heart free come life break hand wait kings queen believe write star shine world belong strong exactly place place hold hold place kings queen believe write star shine world belong strong exactly exactly place,61,0.000974659,0.000974659,0.319807784,0.000974659,0.020245347,0.000974659,0.076548218,0.000974659,0.000974659,0.073245955,0.000974659,0.255195622,0.029450998,0.08842198,0.126362848,0.000974659,0.525614643,0.433966618,0.945783078,0.439271255,0.276586974,0.13811122,world/life,0.928571429
54785,thelonious monk,solitude,1955,jazz,solitude haunt dreadful ease days go solitude taunt memories chair fill despair gloom stare know soon solitude afraid dear lord send chair fill despair onecould gloom stare know soon solitude afraid dear lord send,34,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.115388416,0.101925669,0.002506266,0.002506266,0.327439269,0.002506266,0.002506266,0.002506266,0.002506266,0.417652659,0.002506266,0.415141341,0.388098351,0.998995983,0.971659919,0.233305853,0.085557026,sadness,0.928571429
54786,sarah vaughan,i cried for you,1955,jazz,cry turn road turn thing learn cry fool eye little bluer arm little truer cry turn cry turn road turn thing learn cry fool eye little bluer arm little truer cry turn,32,0.001814882,0.001814882,0.001814882,0.001814882,0.001814882,0.21970673,0.001814882,0.001814882,0.001814882,0.001814882,0.097230798,0.182850597,0.001814882,0.001814882,0.472988643,0.001814882,0.410809054,0.656718714,0.973895556,0,0.450741962,0.202177285,sadness,0.928571429
54791,thelonious monk,it don't mean a thing (if it ain't got that swing),1955,jazz,good good music possessin sweet music make tune complete mean thing swing mean thing sing make difference sweet rhythm rything mean thing swing,23,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.310585229,0.002631579,0.464860854,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.131041584,0.607928084,0.421275287,0.957831283,0.934210526,0.549670239,0.149122575,music,0.928571429
54792,the four freshmen,it's a blue world,1955,jazz,blue world world days nights fill heaven away grow blue world world heart indigo blue blue world,17,0.003095975,0.003095975,0.557634292,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.276389049,0.003095975,0.003095976,0.003095976,0.003095975,0.116441054,0.003095975,0.337160186,0.566494885,0.961847351,3.96E-06,0.109645507,0.043513671,world/life,0.928571429
54797,dizzy gillespie,all the things you are,1955,jazz,promise kiss springtime make lonely winter long breathless hush even tremble brink lovely song glow light dearest things know arm hold know moment divine things glow light dearest things know arm hold know moment divine things,36,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.379155066,0.299961154,0.001879699,0.096434047,0.001879699,0.196254244,0.001879699,0.001879699,0.001879699,0.001879699,0.561356006,0.44799118,0.99297188,0.869433198,0.507419621,0.072243297,romantic,0.928571429
54801,margaret whiting,my foolish heart,1955,jazz,night like lovely tune beware foolish heart white constant moon care foolish heart line fascination hard moment sensation lose magic kiss lips close beware foolish heart eager lips combine start time fascination dream fade fall apart time foolish heart night like lovely tune beware foolish heart white constant moon care foolish heart,52,0.001422475,0.001422475,0.001422475,0.114953265,0.001422475,0.001422475,0.220564,0.001422475,0.001422475,0.001422475,0.001422475,0.301265286,0.001422475,0.001422475,0.341880322,0.001422475,0.283006607,0.533933287,0.928714788,0,0.284830998,0.088860433,sadness,0.928571429
54802,clifford brown,swingin',1955,jazz,know forget long sound uncrowned kings give crown know remember warmth warmth sound sound linger long sure hear hear truly repeat hear forget everpresent sound abound praise echo universe endless span time uncountable days pretty little piquant passages play positive endure time sacred circumstance allow live forever remember feel spirit hangin roun remember single hear lovely trumpet tone exquisite sing horn sound somebody tell certain play like play say go away know hear believe believe remember hear know forget uncrowned know remember member remember,84,0.000974659,0.000974659,0.304719707,0.000974659,0.000974659,0.021901531,0.000974659,0.158959799,0.000974659,0.397207121,0.000974659,0.000974659,0.020247342,0.036071186,0.000974659,0.049197408,0.404310625,0.687844525,0.769076073,0.76417004,0.855729596,0.677667611,music,0.928571429
54805,erroll garner,exactly like you,1955,jazz,perfect sweetheart real dream wonderful vision team imagine feel real ideal want nice live paradise live know wait know blue pray night exactly like spend money scenes exactly like feel grand want hand world understand foolish little scheme schemin dream dreamin know mother teach true mean exactly like,48,0.001594896,0.001594896,0.335376678,0.057992106,0.001594896,0.054226482,0.001594897,0.086950254,0.037091403,0.033680344,0.001594896,0.001594896,0.040721542,0.163759529,0.001594896,0.113734145,0.476876422,0.359997949,0.937750942,0.460526316,0.369332234,0.071242265,world/life,0.928571429
54806,helen merrill,you'd be so nice to come home to,1955,jazz,nice come home nice breeze high sing lullaby desire star chill winter moon burn nice paradise come home,18,0.003095976,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.003095975,0.325446323,0.003095975,0.43642939,0.003095975,0.188588683,0.003095975,0.003095975,0.646918661,0.460323565,0.796184534,0.001062753,0.461046991,0.130102962,music,0.928571429
54810,sarah vaughan,after hours,1955,jazz,hours sleep heart keep rendezvous ghost hours haunt place face news blue someday search till know start live till vigil end pretend rest days love hours love hours days hours,30,0.001879699,0.057499073,0.432848562,0.079703731,0.001879699,0.001879699,0.13978457,0.001879699,0.001879699,0.11403289,0.001879699,0.001879699,0.001879699,0.001879699,0.151695083,0.001879699,0.301418824,0.675460862,0.979919659,1.38E-06,0.091096455,0.209184511,world/life,0.928571429
54811,sarah vaughan,"you're mine, you",1955,jazz,belong free stay completely strong sweetly need night hand hand heart heart lips lips chain bind need slave hand hand heart heart lips lips chain bind need slave,28,0.002105263,0.002105263,0.002105263,0.002105263,0.103050041,0.002105263,0.496479348,0.002105263,0.002105263,0.002105263,0.002105263,0.002105263,0.201496055,0.002105263,0.167395608,0.002105263,0.2375176,0.662256749,0.909638463,0,0.091096455,0.221196898,romantic,0.928571429
54812,louis armstrong,i wonder,1955,jazz,wonder little darling moonlit night hold tight baby wonder heart ache fool break maybe awake mistake wonder baby lover heart pain go travel travel fast sweetheart sweetheart wonder little baby die heart come run baby wonder,36,0.155396752,0.001594896,0.001594896,0.001594896,0.001594896,0.060930374,0.144585991,0.070372081,0.001594896,0.001594896,0.12308389,0.001594896,0.001594896,0.001594896,0.42489726,0.001594896,0.534279216,0.664974489,0.9588353,0.000639676,0.333264633,0.295273286,sadness,0.928571429
54814,stan getz,everything happens to me,1955,jazz,go everybody cross paths sense meet sound streets like music ears flow beat like music ears hear years think go music gonna live repeat spiritual live miracles heart shin bright indigo invisible naked surprise world overmaximize satisfy come want mind road look window hold memoirs notebook document bar hook know reality appreciate look gotta people believe face smile read envy stay focus weave jealousy bring harm deep root stink eye slip world repeat live hear sirens bass kick guitar riff violins footsteps better place better days spend time plan life sketch away understand believe happen reason easy things control play mind want soul close need space go personal aspect highly experience coldblooded game pain build immunity emotions come opportunities handle business know friends open break defenseless repeat play game mindsets correct respect collect express chest complain bless compromise end meet think sleep week month right street know bounce feet downfall place plug leak shit time stonger piece couldn hunger want remember world poet grind pick grow midst important recipe long alive best repeat sound streets like flow beat like sound streets like flow beat like,185,0.000411184,0.000411184,0.315362884,0.02105003,0.000411184,0.000411184,0.000411184,0.046659329,0.239264209,0.104401077,0.036230627,0.074920403,0.000411184,0.000411184,0.075082171,0.000411184,0.459547276,0.346563085,0.995983932,0.428137652,0.331203627,0.056927504,world/life,0.928571429
54815,louis armstrong,your cheatin' heart,1955,jazz,cheat heart weep sleep sleep come night cheat heart tell tear come like fall rain toss walk floor cheat heart tell tear come like fall rain toss walk floor cheat heart tell cheat heart tell,35,0.137233176,0.001879699,0.001879699,0.090019998,0.001879699,0.001879699,0.001879699,0.113945347,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.05551897,0.514355625,0.001879699,0.685909239,0.670281773,0.812248807,3.16E-06,0.565127782,0.283260899,sadness,0.928571429
54818,miles davis,stella by starlight,1955,jazz,song sing years endless spring murmur even tide ripple nook lovers hide great symphonic theme starlight dream heart agree earth great symphonic theme starlight dream heart agree earth,28,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.313839111,0.003289474,0.003289474,0.258734494,0.003289474,0.285811802,0.003289474,0.425972057,0.639130323,0.92469872,1.69E-05,0.234336356,0.18215664,music,0.928571429
54819,june christy,i'll take romance,1955,jazz,romance heart young eager heart romance romance arm strong eager arm romance lover want hush even hush even rush real romance heart young eager heart away romance lover want hush even hush even rush real romance heart young eager heart away romance romance,43,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.549247834,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.08659419,0.001461988,0.131916209,0.114942276,0.290588108,0.700228188,0.856425559,0,0.183841715,0.156129801,romantic,0.928571429
54829,dave brubeck,my romance,1955,jazz,fine romance kiss fine romance friend like couple tomatoes cold yesterday mash potatoes fine romance nestle fine romance wrestle muss crease blue pant fine romance fine romance good fellow romance jello calmer seal arctic ocean flap fin express emotion fine romance quarrel insult morals hard land fine romance fine romance kiss fine romance friend true thrill healthy crime half thrill march time fine romance clinch fine romance pinch orchids send glance like cactus plant fine romance,76,0.001096491,0.001096491,0.001096491,0.068094333,0.001096491,0.001096491,0.411842992,0.050101347,0.001096491,0.033244496,0.063593323,0.027794425,0.031773172,0.283966287,0.001096491,0.018624711,0.641503303,0.50244853,0.938754959,0.031376518,0.115828524,0.174148382,romantic,0.928571429
54831,carmen mcrae,i'll remember april,1955,jazz,lovely lengthen even sigh goodbye walk remember content love lips warm spring afraid autumn sorrow remember dwindle glow ash flame live little forget lonely remember,25,0.002506266,0.002506266,0.278370033,0.002506266,0.002506266,0.050764849,0.315570597,0.002506266,0.002506266,0.07348899,0.002506266,0.136825789,0.002506266,0.002506266,0.112398288,0.002506266,0.433553558,0.632233418,0.802208637,0,0.204451772,0.197172124,romantic,0.928571429
54832,sarah vaughan,my reverie,1955,jazz,dream reverie mean poor fool school whirlpool romance cruel dream worthless life begin reverie dream reality dispense formality come reverie reverie,21,0.004385966,0.004385965,0.627164837,0.004385965,0.004385965,0.091694568,0.103454291,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.004385965,0.111896827,0.004385965,0.266760533,0.688741892,0.969879488,0,0.111706513,0.296274318,world/life,0.928571429
54834,erroll garner,all the things you are,1955,jazz,kinds riches gold wealth miss remember worthwhile things buy sell moon belong ryone best things life free star belong ryone gleam flower spring robins sing sunbeams shine come ryone best things life free world sort treasure bargain joy small treasure real store moon belong ryone best things life free star belong ryone gleam flower spring robins sing sunbeams shine come ryone best things life free,65,0.001169591,0.001169591,0.423409906,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.001169591,0.219424638,0.001169591,0.175769905,0.12104963,0.001169591,0.001169591,0.043971652,0.519116214,0.458810861,0.96586342,0.914979757,0.255976917,0.159132898,world/life,0.928571429
54835,louis armstrong,keepin' out of mischief now,1955,jazz,keepin mischief playin desire world plainly tell advance break romance livin vow cause keepin mischief keepin mischief playin desire world plainly tell advance break romance livin vow cause keepin mischief yeah keepin mischief yeah keepin mischief,36,0.002770083,0.002770083,0.120236916,0.002770083,0.116787509,0.002770083,0.233254553,0.002770083,0.488169775,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.746561248,0.694100454,0.499999498,0.00242915,0.707337181,0.466449803,obscene,0.928571429
54836,doris day,love me or leave me,1955,jazz,affair killin stand uncertainly tell know want stay leave lonely believe lonely night time right time kissin night time time reminiscin regrettin instead forgettin somebody intend independently blue want want borrow today tomorrow,33,0.002192982,0.002192983,0.11788214,0.504189043,0.002192982,0.002192982,0.002192983,0.114257847,0.002192982,0.055593569,0.002192983,0.002192982,0.002192982,0.002192982,0.002192983,0.04580381,0.248348316,0.42307002,0.874497866,1.71E-06,0.133347073,0.024994574,night/time,0.928571429
54837,sarah vaughan,deep purple,1955,jazz,deep purple fall sleepy garden wall star begin twinkle night mist memory wander breathe sigh night hold tight go live moonlight beam long heart beat lover meet deep purple dream deep purple dream dream deep purple dream,37,0.001879699,0.001879699,0.06633333,0.0018797,0.001879699,0.001879699,0.229403874,0.001879699,0.001879699,0.001879699,0.001879699,0.303034161,0.001879699,0.001879699,0.373033145,0.0018797,0.132459656,0.542189062,0.994979915,0.008795547,0.037407255,0.187161801,sadness,0.928571429
54838,helen merrill,what's new,1955,jazz,world treat change world treat change handsome admit romance come nice probably bore see grand sweet offer hand understand adieu pardon ask course couldn know change adieu pardon ask course couldn know change,33,0.00228833,0.00228833,0.309898778,0.00228833,0.00228833,0.00228833,0.13534278,0.450259162,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.070174337,0.00228833,0.00228833,0.313332611,0.340076404,0.911646498,6.75E-06,0.209604287,0.040710781,world/life,0.928571429
54839,dizzy gillespie,exactly like you,1955,jazz,party starter permanent like sharpie marker herbs lyrical dizzy bbop spit shit like hippies trip woodstock drop hit straight éxitos palabras salen como vómito modelos anoréxicos puro necesita antisépticos motherfuckers sleep street narcolépticos estados unidos méxico bout club cuba puerto rico dominican republic desde santo domingo hasta punta cana juego nunca gana trabajo tuyo paga mucha chica está otro cuando llamas casa cucarachas chupacabras nadie importan palabras check sit chillin land score cold million dream money cash hoe fillin mind time blind lose control illin terrorists destroy build people stash money little little slow killin ceos steal billion dollars months sixteen years dope dealin yeah gotta legalize wanna gonna admit frickin fuck worse frequently care news pay dues travel round play blue dirty club puke stain shoe fuck lose shit significant different shit brother crew formulate jam smuckers move night coast coast like truckers motherfuckers think fail ring email exactly year folks promise nostradamus sick like room puke like random crew group cause know like spoonful soup like spoonful soup cause blow motherfuckin herbal cetera cetera motherfuckin cetera,178,0.000730994,0.047883301,0.03527915,0.031476679,0.015096821,0.034724329,0.000730994,0.000730994,0.536514704,0.000730994,0.211384864,0.000730994,0.000730994,0.000730994,0.000730994,0.000730994,0.615509585,0.534215317,0.66064223,6.52E-06,0.687757626,0.29727535,obscene,0.928571429
54840,dave brubeck,like someone in love,1955,jazz,smoke drink swear habit sublime risk square resist temptation time weakness possess meekness confess habit fall fall right resolution forget past fall fast dream matter shatter long scatter go grand illusion delusion revolution break habit fall care conquer beware despair affair endevour evermore treat gently evidently habit like habit fall little shove start fallin yeah start fallin oops start fallin,60,0.001949318,0.001949318,0.001949318,0.121743911,0.04014029,0.079647193,0.001949318,0.001949318,0.001949318,0.001949318,0.164558113,0.001949318,0.001949318,0.001949318,0.566620043,0.001949318,0.539694574,0.494654257,0.757027869,0.012449393,0.421887881,0.217192769,sadness,0.928571429
54842,stan getz,nobody else but me,1955,jazz,somebody hurt somebody hurt somebody hurt yeah somebody hurt tell gonna hurt somebody somebody somebody hurt abuse gonna hurt right right right gotta somebody love somebody love tell gonna hurt somebody hurt somebody hurt somebody hurt somebody hurt know gonna hurt gonna hurt,43,0.00122399,0.00122399,0.00122399,0.057874698,0.031575575,0.00122399,0.050114278,0.072105052,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.295556581,0.319426549,0.565688292,0.558828808,0.909638463,6.46E-05,0.462077494,0.240216511,feelings,0.928571429
54843,sarah vaughan,just friends,1955,jazz,friends lovers friends like think kiss like pretend end friends drift apart friends break heart love laugh cry suddenly die story end friends,23,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.125066064,0.413435445,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.063283788,0.363889759,0.00228833,0.153038016,0.597159193,0.955823249,0.000310729,0.040086562,0.306284641,sadness,0.928571429
54847,julie london,warm december,1956,jazz,warm december warm cold breeze blow arm lovin kind oven melt sleet snow heart glow like ember long love warm december warm december oooh cool december warm december,28,0.056418283,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.484301445,0.002770083,0.002770083,0.154110795,0.002770083,0.14692723,0.002770083,0.061679436,0.002770083,0.002770083,0.46929492,0.657846832,0.866465729,0,0.420857378,0.218193801,romantic,0.914285714
54850,julie london,fools rush in,1956,jazz,romance game fool game think play romance game fool say grin pass throw caution wind fool rush angels fear tread come heart head danger care mmmmmmmm fool rush wise wise fall know felt life begin open heart fool rush fool rush wise wise fall know girl felt life begin open heart fool rush open heart fool rush open heart iiiiiii come open heart fool rush,65,0.00093985,0.00093985,0.057976804,0.00093985,0.00093985,0.00093985,0.00093985,0.077602272,0.00093985,0.00093985,0.00093985,0.115358837,0.00093985,0.020662818,0.603545213,0.00093985,0.293837323,0.39707202,0.923694703,0.000813765,0.140560594,0.047117387,sadness,0.914285714
54854,judy garland,life is just a bowl of cherries,1956,jazz,people queer crow scramble rush stop someday address go time stay short holiday life bowl cherries mysterious work save worry dough repeat berry strongest fall sweet things life loan lose own life bowl cherries live laugh life bowl cherries mysterious morning date plunge round empire state admit berry build tall girls kiss thousands week croon like life bowl nut live laugh,61,0.001503759,0.001503759,0.49003984,0.001503759,0.001503759,0.064646362,0.057979818,0.001503759,0.001503759,0.001503759,0.217680981,0.001503759,0.00150376,0.05791946,0.048519298,0.00150376,0.5234485,0.582032151,0.669678383,0,0.465169002,0.128100898,world/life,0.914285714
54856,miles davis,would'n you,1956,jazz,look lure sweet pure eye arm mouth east north south gain complete control handle heart soul small percent look lure sweet pure eye arm mouth east north south gain complete control handle heart soul small percent,36,0.002506266,0.300833286,0.002506266,0.002506266,0.002506266,0.002506266,0.361912,0.002506266,0.002506266,0.002506266,0.225246093,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.368569262,0.620516371,0.721887271,0.000322874,0.676422094,0.389370319,romantic,0.914285714
54857,dean martin,i wish you love,1956,jazz,wish bluebirds spring heart song sing kiss wish july lemonade cool leafy glade wish health wealth wish break heart agree best best free wish shelter cozy warm snowflakes fall wish wish shelter cozy warm snowflakes fall wish,37,0.002192982,0.002192982,0.002192983,0.002192982,0.002192982,0.002192982,0.079927764,0.095609574,0.002192983,0.171430019,0.002192983,0.002192982,0.044221283,0.002192983,0.539003627,0.002192982,0.493122495,0.42822347,0.841365303,0.007024291,0.340478153,0.172146317,sadness,0.914285714
54858,bill evans,easy living,1956,jazz,speak bind agreement thing go late feel tear pact seal deal bear sing time come round afraid pay return learn easy term time learn familiarise face eye future plan confirm borrow time easy term live nevernever constant change weather sure door meet recognise sure go conceal friends learn easy term live nevernever constant change weather sure door speak bear notify couldn days pair husband tomorrow johnstone baby agreement bargain swear bible better better want tell sing live nevernever constant change weather sure door meet,84,0.024855868,0.000862813,0.476234561,0.000862813,0.000862813,0.000862813,0.000862813,0.241461621,0.000862813,0.050874164,0.123567193,0.000862813,0.038496965,0.000862813,0.000862813,0.034155874,0.458464204,0.514447607,0.944779061,0.87145749,0.173536686,0.190164898,world/life,0.914285714
54862,dean martin,let me love you tonight,1956,jazz,tonight tell charm leave tomorrow night borrow song tonight thrill touch shelter arm scent roses caress close eye kiss tonight star heavenly light ember heart remember sight live lifetime moment hold tight forget darling tonight live lifetime moment hold tight forget darling tonight tonight tonight,45,0.001461988,0.001461988,0.153413918,0.309798473,0.001461988,0.001461988,0.426508111,0.001461988,0.001461988,0.031832518,0.001461988,0.057979144,0.001461988,0.001461988,0.001461988,0.001461988,0.246182173,0.424736559,0.857429576,0.089574899,0.54657873,0.152125672,romantic,0.914285714
54867,eartha kitt,smoke gets in your eyes,1956,jazz,ask know true true course reply inside deny say blind heart realize smoke get eye chaff gaily laugh think doubt today blow away laugh friends deride tear hide smile lovely flame die smoke get eye chaff gaily laugh think doubt today blow away laugh friends deride tear hide smile lovely flame die smoke get eye,55,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.001119821,0.059992103,0.257555366,0.091941743,0.001119821,0.001119821,0.121971674,0.001119821,0.001119821,0.452861622,0.001119821,0.215856168,0.540112299,0.951807181,0.005536437,0.251854905,0.200175221,sadness,0.914285714
54870,dean martin,somebody loves you,1956,jazz,somebody love somebody care possess world gold gold bring happiness grow world change sure star shine somebody love somebody world change sure star shine somebody love somebody,27,0.001949318,0.001949318,0.325412786,0.001949318,0.001949318,0.001949318,0.129823747,0.001949318,0.001949318,0.001949318,0.001949318,0.241325606,0.001949318,0.001949318,0.001949318,0.274198095,0.760641178,0.556546932,0.734939493,0.000494939,0.825845012,0.379359996,world/life,0.914285714
